deposit_id,user_id,deposit_date,amount_eur,payment_method,status
D737808,U147346,2025-12-05,431.43,Bank Transfer,Completed
D737809,U133498,2026-06-13,208.99,Bank Transfer,Completed
D737810,U129833,2025-10-06,1130.76,Card,Completed
D737811,U102412,2025-09-05,95.1,Bank Transfer,Completed
D737812,U100629,2025-07-07,145.95,Google Pay,Completed
D737813,U108320,2025-06-18,798.62,Bank Transfer,Completed
D737814,U128755,2025-12-09,31.43,Bank Transfer,Completed
D737815,U144429,2025-08-04,585.4,Bank Transfer,Completed
D737816,U144952,2025-12-07,252.06,Bank Transfer,Completed
D737817,U137063,2026-04-04,43.13,Bank Transfer,Completed
D737818,U125968,2025-09-08,24.97,Card,Completed
D737819,U130815,2026-02-07,33.32,Apple Pay,Completed
D737820,U136956,2026-06-12,48.6,Card,Completed
D737821,U126839,2025-02-09,154.74,Bank Transfer,Completed
D737822,U113559,2026-01-28,357.77,Bank Transfer,Completed
D737823,U116463,2026-04-29,476.46,Bank Transfer,Completed
D737824,U122135,2026-01-29,40.87,Bank Transfer,Completed
D737825,U134459,2025-02-24,21.83,Card,Completed
D737826,U146560,2026-02-04,313.82,Bank Transfer,Completed
D737827,U116460,2025-10-15,199.14,Bank Transfer,Completed
D737828,U136393,2026-04-09,336.58,Card,Completed
D737829,U136634,2026-02-12,229.7,Bank Transfer,Completed
D737830,U102642,2026-06-23,2516.33,Bank Transfer,Completed
D737831,U136615,2026-08-05,43.47,Card,Failed
D737832,U101402,2026-05-07,190.16,Apple Pay,Completed
D737833,U142615,2025-08-07,1978.02,Bank Transfer,Completed
D737834,U111299,2025-12-04,455.55,Bank Transfer,Completed
D737835,U106854,2025-12-08,1727.18,Bank Transfer,Completed
D737836,U101717,2026-02-11,255.44,Bank Transfer,Completed
D737837,U110010,2026-08-18,105.31,Bank Transfer,Completed
D737838,U119800,2025-11-06,612.48,Card,Completed
D737839,U117721,2025-09-21,98.82,Google Pay,Completed
D737840,U110257,2026-01-02,235.7,Apple Pay,Completed
D737841,U149505,2026-02-13,1981.4,Bank Transfer,Completed
D737842,U138205,2025-08-19,1071.44,Bank Transfer,Completed
D737843,U127441,2026-02-24,2049.7,Bank Transfer,Completed
D737844,U133919,2025-11-30,216.72,Bank Transfer,Completed
D737845,U136974,2025-12-28,168.67,Bank Transfer,Pending
D737846,U103536,2026-02-09,199.34,Bank Transfer,Completed
D737847,U109049,2026-03-18,16.22,Apple Pay,Failed
D737848,U117670,2025-01-05,211.06,Card,Completed
D737849,U108005,2026-06-26,216.71,Google Pay,Completed
D737850,U147130,2025-07-31,131.2,Card,Completed
D737851,U102584,2025-10-17,172.76,Card,Completed
D737852,U135496,2025-12-31,272.34,Card,Completed
D737853,U146961,2025-10-15,571.97,Bank Transfer,Completed
D737854,U120412,2026-07-23,3935.25,Bank Transfer,Completed
D737855,U137383,2025-08-25,3048.89,Bank Transfer,Completed
D737856,U131273,2025-12-17,18.1,Bank Transfer,Completed
D737857,U126776,2025-09-26,190.48,Card,Completed
D737858,U105756,2026-01-30,56.17,Google Pay,Completed
D737859,U132390,2026-04-22,876.43,Bank Transfer,Completed
D737860,U105151,2026-05-07,301.65,Apple Pay,Completed
D737861,U100339,2025-05-04,349.65,Bank Transfer,Completed
D737862,U128153,2026-04-11,21.4,Card,Completed
D737863,U140873,2026-07-23,260.59,Google Pay,Completed
D737864,U126900,2025-08-04,120.46,Bank Transfer,Completed
D737865,U123215,2025-10-12,627.57,Card,Failed
D737866,U135193,2026-06-25,185.73,Bank Transfer,Completed
D737867,U139687,2025-09-01,893.32,Bank Transfer,Completed
D737868,U136323,2025-05-26,149.51,Card,Completed
D737869,U108793,2025-10-17,531.73,Bank Transfer,Completed
D737870,U114202,2026-05-03,140.1,Card,Pending
D737871,U146050,2025-06-03,552.77,Card,Completed
D737872,U119876,2026-05-06,261.94,Card,Completed
D737873,U126283,2026-07-20,2825.46,Bank Transfer,Completed
D737874,U113100,2026-07-12,349.3,Bank Transfer,Pending
D737875,U143369,2026-06-28,334.03,Bank Transfer,Completed
D737876,U128993,2025-04-16,103.61,Card,Completed
D737877,U141261,2026-07-12,26.02,Bank Transfer,Completed
D737878,U106293,2026-04-26,763.77,Google Pay,Pending
D737879,U105804,2026-04-18,167.67,Google Pay,Completed
D737880,U145322,2025-10-04,533.14,Bank Transfer,Completed
D737881,U130055,2025-12-03,73.72,Bank Transfer,Completed
D737882,U145093,2026-03-18,291.48,Card,Pending
D737883,U132092,2026-04-23,88.59,Google Pay,Completed
D737884,U118849,2025-12-14,610.1,Card,Completed
D737885,U122175,2025-11-02,153.7,Apple Pay,Completed
D737886,U101262,2025-10-23,393.49,Card,Completed
D737887,U140853,2025-12-27,129.94,Apple Pay,Completed
D737888,U147360,2026-08-09,187.89,Bank Transfer,Completed
D737889,U142238,2025-11-18,200.82,Apple Pay,Completed
D737890,U143732,2025-12-26,95.52,Card,Pending
D737891,U112437,2025-03-25,838.38,Card,Completed
D737892,U103605,2025-10-29,292.59,Google Pay,Completed
D737893,U108869,2025-11-30,118.7,Card,Completed
D737894,U141871,2025-10-17,921.64,Card,Completed
D737895,U148342,2026-01-05,402.38,Bank Transfer,Completed
D737896,U101973,2026-08-03,43.21,Card,Completed
D737897,U112479,2026-03-13,281.01,Bank Transfer,Completed
D737898,U146315,2026-07-14,109.3,Bank Transfer,Completed
D737899,U146628,2026-04-04,329.22,Card,Completed
D737900,U116456,2026-07-01,158.5,Apple Pay,Pending
D737901,U132041,2026-03-13,127.11,Card,Completed
D737902,U139980,2025-06-01,493.7,Bank Transfer,Completed
D737903,U139847,2026-06-05,198.48,Card,Failed
D737904,U109815,2025-10-20,25.66,Card,Completed
D737905,U103161,2025-09-06,320.19,Bank Transfer,Completed
D737906,U127497,2026-07-03,83.81,Card,Completed
D737907,U149423,2025-08-05,147.11,Google Pay,Completed
D737908,U105938,2025-07-20,211.95,Card,Completed
D737909,U145869,2025-08-19,2570.12,Bank Transfer,Completed
D737910,U104450,2025-02-20,195.76,Bank Transfer,Completed
D737911,U131611,2026-02-24,659.97,Card,Completed
D737912,U109067,2026-08-14,479.89,Bank Transfer,Completed
D737913,U148923,2026-01-23,118.48,Bank Transfer,Completed
D737914,U139987,2026-02-21,579.56,Bank Transfer,Completed
D737915,U145799,2026-06-12,1402.49,Google Pay,Completed
D737916,U133247,2026-01-25,151.86,Card,Completed
D737917,U131096,2026-05-23,172.52,Bank Transfer,Completed
D737918,U146092,2025-09-14,110.85,Google Pay,Completed
D737919,U111187,2025-06-06,1733.51,Card,Completed
D737920,U116602,2025-12-06,289.85,Google Pay,Completed
D737921,U109281,2025-06-20,333.02,Google Pay,Completed
D737922,U147113,2025-12-19,25.77,Bank Transfer,Completed
D737923,U118863,2025-04-01,364.37,Bank Transfer,Completed
D737924,U114979,2026-04-21,3305.82,Apple Pay,Completed
D737925,U140143,2025-10-17,239.98,Bank Transfer,Completed
D737926,U113317,2026-07-20,559.28,Bank Transfer,Completed
D737927,U110134,2026-04-17,404.45,Bank Transfer,Completed
D737928,U113898,2025-08-14,528.34,Bank Transfer,Completed
D737929,U138534,2025-08-19,174.75,Card,Completed
D737930,U117386,2025-06-14,258.57,Bank Transfer,Completed
D737931,U108241,2025-11-21,3034.03,Bank Transfer,Pending
D737932,U105096,2026-02-19,698.19,Bank Transfer,Completed
D737933,U130085,2025-08-17,366.11,Google Pay,Completed
D737934,U121019,2026-01-13,263.97,Bank Transfer,Completed
D737935,U146036,2026-04-25,921.55,Card,Completed
D737936,U119536,2026-04-16,389.59,Apple Pay,Failed
D737937,U103042,2025-03-09,92.32,Card,Failed
D737938,U100241,2025-10-30,61.38,Bank Transfer,Completed
D737939,U140105,2026-06-21,100.5,Bank Transfer,Completed
D737940,U107225,2025-10-24,664.14,Bank Transfer,Completed
D737941,U146548,2025-03-31,1985.96,Apple Pay,Completed
D737942,U123575,2026-07-17,1010.95,Bank Transfer,Completed
D737943,U106382,2026-02-13,91.84,Google Pay,Completed
D737944,U133334,2025-02-24,37.68,Bank Transfer,Completed
D737945,U137187,2025-12-16,416.1,Bank Transfer,Completed
D737946,U126723,2025-10-11,1549.71,Bank Transfer,Completed
D737947,U132367,2026-03-23,72.28,Bank Transfer,Completed
D737948,U136113,2025-11-19,1252.08,Card,Completed
D737949,U129778,2025-09-16,1146.08,Apple Pay,Completed
D737950,U129513,2025-05-11,751.25,Bank Transfer,Completed
D737951,U130361,2025-08-26,232.63,Bank Transfer,Completed
D737952,U106309,2026-07-19,317.56,Bank Transfer,Completed
D737953,U109408,2025-04-23,107.61,Card,Completed
D737954,U114528,2025-09-02,745.51,Bank Transfer,Completed
D737955,U118000,2026-03-24,307.12,Bank Transfer,Completed
D737956,U112466,2026-01-08,95.52,Google Pay,Completed
D737957,U127618,2025-03-09,1288.72,Card,Completed
D737958,U120979,2026-01-25,556.54,Card,Completed
D737959,U135970,2026-07-01,64.14,Card,Completed
D737960,U103723,2026-04-21,492.04,Apple Pay,Completed
D737961,U116963,2025-11-02,212.04,Card,Completed
D737962,U129991,2026-06-06,335.91,Google Pay,Failed
D737963,U125458,2025-05-21,97.25,Card,Completed
D737964,U108180,2025-10-16,472.92,Card,Completed
D737965,U145457,2026-06-27,546.33,Apple Pay,Completed
D737966,U140539,2025-08-31,267.61,Google Pay,Completed
D737967,U149249,2026-01-01,82.84,Card,Completed
D737968,U144285,2025-05-11,2106.5,Card,Completed
D737969,U105465,2025-06-08,202.92,Google Pay,Completed
D737970,U106249,2025-10-03,39.04,Apple Pay,Completed
D737971,U124574,2026-05-27,389.97,Google Pay,Pending
D737972,U138827,2026-06-14,142.28,Bank Transfer,Completed
D737973,U101487,2025-06-06,1137.93,Card,Completed
D737974,U104224,2025-05-11,387.95,Card,Completed
D737975,U108121,2026-03-04,658.8,Card,Completed
D737976,U111454,2026-03-10,57.28,Apple Pay,Completed
D737977,U149993,2025-07-25,420.08,Apple Pay,Failed
D737978,U149556,2026-02-10,137.54,Apple Pay,Completed
D737979,U106768,2025-09-12,47.64,Card,Completed
D737980,U129465,2026-02-13,234.35,Apple Pay,Completed
D737981,U130772,2026-08-03,441.31,Bank Transfer,Completed
D737982,U108073,2025-07-26,1509.77,Bank Transfer,Completed
D737983,U132630,2026-08-30,190.38,Card,Completed
D737984,U141438,2025-07-03,69.55,Card,Completed
D737985,U134483,2025-07-27,647.33,Bank Transfer,Completed
D737986,U137865,2025-08-08,165.17,Apple Pay,Completed
D737987,U104410,2026-05-27,1231.9,Card,Completed
D737988,U118719,2025-11-20,399.31,Bank Transfer,Completed
D737989,U125020,2025-08-11,651.11,Card,Completed
D737990,U113199,2026-01-13,104.93,Card,Failed
D737991,U123357,2026-04-06,413.87,Apple Pay,Completed
D737992,U125588,2025-10-26,323.99,Card,Completed
D737993,U103327,2026-04-20,399.16,Google Pay,Completed
D737994,U139337,2026-01-17,120.69,Card,Completed
D737995,U110215,2026-07-06,1063.26,Bank Transfer,Completed
D737996,U138703,2025-12-14,991.72,Bank Transfer,Completed
D737997,U100042,2026-08-25,112.36,Apple Pay,Completed
D737998,U139229,2026-06-30,48.75,Bank Transfer,Completed
D737999,U104146,2026-05-22,174.06,Google Pay,Completed
D738000,U100453,2025-08-25,432.77,Bank Transfer,Completed
D738001,U115021,2025-12-19,1331.74,Google Pay,Pending
D738002,U100315,2025-04-30,132.77,Bank Transfer,Completed
D738003,U116420,2026-02-14,781.44,Card,Completed
D738004,U115647,2025-12-09,383.83,Apple Pay,Completed
D738005,U125411,2026-03-21,150.47,Bank Transfer,Completed
D738006,U131605,2026-05-25,391.59,Bank Transfer,Completed
D738007,U107653,2026-05-08,138.48,Bank Transfer,Completed
D738008,U148955,2026-06-08,533.96,Bank Transfer,Pending
D738009,U141281,2025-06-02,116.84,Bank Transfer,Completed
D738010,U138534,2025-08-19,255.2,Bank Transfer,Completed
D738011,U114267,2026-08-12,94.12,Bank Transfer,Completed
D738012,U102893,2025-10-15,1171.83,Bank Transfer,Completed
D738013,U148002,2025-10-13,88.55,Apple Pay,Completed
D738014,U102927,2025-01-02,218.06,Bank Transfer,Completed
D738015,U113862,2025-12-28,691.73,Card,Completed
D738016,U149341,2025-03-30,544.05,Card,Completed
D738017,U127772,2026-04-24,85.84,Bank Transfer,Completed
D738018,U104664,2025-08-04,660.4,Bank Transfer,Completed
D738019,U149991,2026-08-08,381.41,Bank Transfer,Completed
D738020,U127363,2026-04-17,367.86,Bank Transfer,Completed
D738021,U108711,2026-05-28,228.27,Bank Transfer,Completed
D738022,U139312,2026-01-10,217.76,Bank Transfer,Completed
D738023,U105067,2026-02-10,42.2,Bank Transfer,Completed
D738024,U145378,2026-04-03,92.24,Card,Completed
D738025,U134382,2026-05-09,535.7,Card,Completed
D738026,U126807,2025-09-25,167.46,Card,Completed
D738027,U100307,2026-03-01,36.7,Bank Transfer,Completed
D738028,U124011,2025-10-28,83.25,Google Pay,Failed
D738029,U123079,2026-05-12,159.7,Apple Pay,Completed
D738030,U124485,2026-01-03,216.68,Google Pay,Completed
D738031,U108725,2025-11-14,370.32,Bank Transfer,Completed
D738032,U149572,2025-06-11,453.13,Bank Transfer,Completed
D738033,U103801,2026-06-30,137.7,Apple Pay,Completed
D738034,U112327,2026-07-09,331.73,Bank Transfer,Completed
D738035,U129331,2026-08-16,231.12,Apple Pay,Failed
D738036,U144072,2026-08-25,370.59,Bank Transfer,Pending
D738037,U132061,2026-01-19,467.1,Bank Transfer,Completed
D738038,U117651,2026-03-31,517.53,Apple Pay,Completed
D738039,U107412,2026-02-15,109.65,Card,Failed
D738040,U126008,2025-04-07,69.03,Bank Transfer,Completed
D738041,U124070,2025-10-14,132.52,Card,Completed
D738042,U138088,2025-11-11,34.79,Google Pay,Completed
D738043,U148523,2026-03-10,199.83,Card,Completed
D738044,U131907,2025-06-19,151.47,Card,Failed
D738045,U121681,2025-10-23,179.63,Apple Pay,Completed
D738046,U112594,2026-02-15,438.16,Bank Transfer,Failed
D738047,U124080,2025-10-08,604.29,Bank Transfer,Completed
D738048,U143045,2026-06-28,486.12,Apple Pay,Completed
D738049,U135060,2025-08-31,153.53,Bank Transfer,Pending
D738050,U137363,2025-07-02,272.45,Bank Transfer,Completed
D738051,U100374,2025-03-28,187.61,Bank Transfer,Completed
D738052,U133798,2026-07-17,1313.52,Google Pay,Completed
D738053,U135768,2026-01-31,364.17,Card,Completed
D738054,U130989,2025-08-18,109.03,Bank Transfer,Completed
D738055,U145679,2025-12-02,240.38,Bank Transfer,Completed
D738056,U102575,2025-12-09,72.86,Apple Pay,Completed
D738057,U111933,2026-05-02,577.74,Bank Transfer,Completed
D738058,U136021,2026-04-16,447.28,Card,Completed
D738059,U109085,2025-11-07,173.92,Bank Transfer,Completed
D738060,U110295,2026-08-03,460.96,Google Pay,Completed
D738061,U147180,2026-04-14,65.9,Bank Transfer,Completed
D738062,U116870,2026-01-05,745.95,Bank Transfer,Completed
D738063,U132974,2025-05-01,3122.98,Bank Transfer,Completed
D738064,U100172,2025-09-09,54.28,Card,Completed
D738065,U130258,2026-04-19,237.34,Google Pay,Completed
D738066,U114592,2026-03-08,350.85,Bank Transfer,Completed
D738067,U119672,2026-02-14,67.11,Card,Completed
D738068,U127416,2026-07-22,300.54,Bank Transfer,Completed
D738069,U127159,2026-07-22,200.34,Card,Completed
D738070,U145393,2026-03-20,176.47,Bank Transfer,Completed
D738071,U124782,2025-05-20,1423.85,Card,Completed
D738072,U141586,2026-06-05,564.71,Card,Completed
D738073,U100923,2025-06-30,39.07,Bank Transfer,Completed
D738074,U143940,2026-08-16,84.39,Card,Completed
D738075,U144450,2026-07-31,144.44,Bank Transfer,Completed
D738076,U128310,2026-04-20,35.89,Google Pay,Completed
D738077,U135564,2026-04-29,139.0,Card,Completed
D738078,U120950,2026-06-03,2209.43,Card,Completed
D738079,U129682,2025-07-07,134.64,Apple Pay,Completed
D738080,U132703,2026-01-16,81.59,Bank Transfer,Completed
D738081,U132769,2026-08-08,50.8,Apple Pay,Completed
D738082,U116945,2025-11-10,230.81,Card,Completed
D738083,U108609,2026-08-20,43.6,Google Pay,Completed
D738084,U132327,2026-06-12,55.24,Card,Completed
D738085,U127929,2026-06-18,1617.46,Apple Pay,Completed
D738086,U111072,2025-12-27,8129.31,Card,Completed
D738087,U129323,2026-08-30,281.1,Bank Transfer,Completed
D738088,U111494,2025-04-26,52.02,Bank Transfer,Completed
D738089,U106394,2026-03-13,143.83,Google Pay,Completed
D738090,U115248,2025-12-12,66.66,Card,Completed
D738091,U105174,2025-04-22,577.71,Bank Transfer,Completed
D738092,U129964,2025-11-16,379.7,Card,Completed
D738093,U104950,2026-03-22,30.12,Bank Transfer,Completed
D738094,U129559,2025-11-22,324.55,Bank Transfer,Completed
D738095,U145256,2025-11-23,1580.81,Apple Pay,Completed
D738096,U117836,2026-01-27,836.24,Google Pay,Completed
D738097,U140418,2025-07-24,126.18,Apple Pay,Completed
D738098,U143198,2025-05-23,83.27,Card,Completed
D738099,U106999,2026-04-15,116.51,Google Pay,Failed
D738100,U118262,2026-03-30,532.67,Google Pay,Completed
D738101,U119272,2026-07-24,487.21,Card,Completed
D738102,U127277,2026-04-19,186.49,Bank Transfer,Failed
D738103,U149082,2026-01-22,14.31,Google Pay,Completed
D738104,U105573,2025-11-21,33.17,Bank Transfer,Completed
D738105,U118908,2025-08-11,120.3,Card,Completed
D738106,U136594,2026-04-17,206.25,Apple Pay,Completed
D738107,U115308,2025-08-06,88.61,Bank Transfer,Completed
D738108,U121201,2026-05-31,42.8,Bank Transfer,Completed
D738109,U143321,2025-10-30,465.43,Bank Transfer,Completed
D738110,U105271,2026-07-30,1253.95,Bank Transfer,Completed
D738111,U101205,2026-05-22,926.35,Bank Transfer,Completed
D738112,U119124,2025-05-15,377.96,Card,Completed
D738113,U140403,2025-03-06,221.13,Bank Transfer,Completed
D738114,U104208,2026-05-29,294.98,Bank Transfer,Completed
D738115,U116346,2025-05-23,349.47,Bank Transfer,Completed
D738116,U141048,2026-04-10,701.54,Bank Transfer,Completed
D738117,U128436,2026-03-15,22.41,Card,Completed
D738118,U115817,2026-04-05,699.5,Google Pay,Completed
D738119,U138649,2026-02-09,164.45,Bank Transfer,Completed
D738120,U135740,2026-01-21,57.18,Google Pay,Completed
D738121,U136200,2026-05-17,222.85,Apple Pay,Completed
D738122,U104958,2026-06-16,1651.43,Bank Transfer,Completed
D738123,U115806,2026-03-29,367.15,Card,Completed
D738124,U129598,2026-07-18,77.98,Google Pay,Completed
D738125,U106618,2025-11-19,452.77,Bank Transfer,Completed
D738126,U123727,2026-07-27,1705.3,Card,Completed
D738127,U116628,2026-03-31,845.16,Card,Completed
D738128,U117454,2026-03-26,93.9,Card,Completed
D738129,U136662,2026-02-21,272.1,Bank Transfer,Completed
D738130,U114366,2026-06-12,10958.77,Bank Transfer,Completed
D738131,U110162,2025-11-23,343.35,Bank Transfer,Completed
D738132,U106091,2025-12-25,2002.47,Apple Pay,Completed
D738133,U126148,2025-09-13,934.14,Card,Completed
D738134,U127692,2026-06-18,563.82,Bank Transfer,Pending
D738135,U111640,2026-04-14,388.35,Card,Completed
D738136,U103138,2025-09-18,1060.31,Bank Transfer,Completed
D738137,U105236,2025-07-14,453.78,Bank Transfer,Completed
D738138,U107699,2026-01-31,318.41,Apple Pay,Completed
D738139,U116188,2026-05-12,64.39,Google Pay,Completed
D738140,U142344,2026-07-14,74.71,Apple Pay,Pending
D738141,U141506,2025-12-27,256.15,Card,Completed
D738142,U147958,2026-04-07,82.8,Google Pay,Completed
D738143,U105605,2026-06-22,468.67,Bank Transfer,Failed
D738144,U108619,2026-04-09,231.98,Apple Pay,Completed
D738145,U123913,2025-12-27,46.22,Bank Transfer,Completed
D738146,U141007,2025-11-29,1196.12,Bank Transfer,Completed
D738147,U120603,2025-06-07,75.45,Card,Completed
D738148,U128020,2026-02-07,146.39,Bank Transfer,Completed
D738149,U123223,2026-01-29,26.33,Apple Pay,Completed
D738150,U116535,2025-07-14,131.29,Bank Transfer,Completed
D738151,U133824,2025-11-07,295.19,Bank Transfer,Failed
D738152,U125005,2026-04-09,91.9,Bank Transfer,Failed
D738153,U120501,2026-02-13,202.92,Bank Transfer,Completed
D738154,U100021,2026-02-12,72.18,Card,Completed
D738155,U107124,2026-01-09,408.86,Bank Transfer,Completed
D738156,U111249,2025-07-02,434.0,Bank Transfer,Completed
D738157,U140752,2025-12-16,569.36,Card,Completed
D738158,U144896,2025-12-18,957.59,Bank Transfer,Completed
D738159,U139614,2025-12-12,1938.79,Apple Pay,Completed
D738160,U135535,2025-12-07,1343.37,Card,Completed
D738161,U138995,2025-07-17,41.99,Bank Transfer,Completed
