user_id,signup_date,country,age_group,acquisition_channel,device_type,account_status
U129575,2025-10-20,Switzerland,25-34,Email,Android,Inactive
U129576,2025-07-23,Switzerland,25-34,Email,iOS,Inactive
U129577,2026-05-29,Sweden,45-54,Affiliate,Web,Suspended
U129578,2025-07-21,Ireland,25-34,Affiliate,iOS,Suspended
U129579,2025-02-01,Ireland,45-54,Direct,iOS,Suspended
U129580,2025-03-30,France,25-34,Email,Android,Inactive
U129581,2025-07-21,Austria,25-34,Organic,iOS,Inactive
U129582,2025-10-20,Sweden,25-34,Referral,Web,Active
U129583,2025-04-25,Germany,35-44,Email,iOS,Inactive
U129584,2025-08-10,Germany,25-34,Organic,iOS,Active
U129585,2025-07-01,Sweden,45-54,Affiliate,iOS,Active
U129586,2026-04-14,Ireland,35-44,Organic,iOS,Active
U129587,2026-03-02,Switzerland,45-54,Paid Search,iOS,Active
U129588,2026-07-06,Germany,25-34,Organic,Android,Active
U129589,2025-03-01,Poland,55+,Organic,iOS,Active
U129590,2026-04-30,United Kingdom,35-44,Organic,Web,Active
U129591,2025-01-11,Sweden,35-44,Referral,iOS,Inactive
U129592,2026-01-20,Switzerland,35-44,Referral,Web,Active
U129593,2026-02-14,Denmark,55+,Referral,iOS,Active
U129594,2025-02-11,India,25-34,Organic,Android,Active
U129595,2025-05-03,Belgium,25-34,Paid Search,iOS,Active
U129596,2025-09-09,Austria,25-34,Direct,Android,Active
U129597,2026-08-27,Poland,55+,Direct,iOS,Active
U129598,2026-04-29,Belgium,25-34,Referral,iOS,Active
U129599,2025-08-01,Austria,45-54,Paid Search,Android,Active
U129600,2025-09-25,United Kingdom,25-34,Social,Web,Inactive
U129601,2026-06-24,Sweden,25-34,Organic,Android,Active
U129602,2025-05-15,Belgium,35-44,Affiliate,Web,Active
U129603,2026-05-13,United Kingdom,55+,Referral,iOS,Active
U129604,2026-08-30,Poland,35-44,Social,Android,Active
U129605,2025-05-06,Switzerland,18-24,Paid Search,iOS,Inactive
U129606,2025-12-25,Austria,45-54,Email,Web,Active
U129607,2026-05-18,Netherlands,35-44,Email,Android,Inactive
U129608,2025-11-14,France,25-34,Organic,Android,Active
U129609,2025-01-12,Netherlands,35-44,Direct,Web,Active
U129610,2026-04-22,Switzerland,55+,Paid Search,Android,Suspended
U129611,2025-10-21,France,18-24,Social,Android,Active
U129612,2026-03-16,Spain,55+,Referral,Android,Inactive
U129613,2026-05-31,Spain,25-34,Paid Search,Android,Inactive
U129614,2026-01-26,United Kingdom,35-44,Referral,Android,Active
U129615,2025-11-12,France,25-34,Paid Search,Android,Active
U129616,2025-01-08,Switzerland,35-44,Direct,iOS,Active
U129617,2026-05-23,Portugal,35-44,Affiliate,Android,Active
U129618,2025-05-04,Denmark,25-34,Affiliate,iOS,Inactive
U129619,2026-01-07,Spain,35-44,Referral,iOS,Inactive
U129620,2025-11-10,Portugal,25-34,Direct,iOS,Active
U129621,2025-07-04,Ireland,25-34,Referral,iOS,Suspended
U129622,2026-07-01,Italy,35-44,Paid Search,iOS,Active
U129623,2026-08-08,Italy,35-44,Organic,Web,Active
U129624,2026-06-09,Poland,25-34,Email,Android,Active
U129625,2025-02-08,Netherlands,55+,Paid Search,iOS,Active
U129626,2025-03-25,Ireland,18-24,Direct,iOS,Active
U129627,2025-01-21,United Kingdom,25-34,Referral,Android,Active
U129628,2025-09-10,Sweden,25-34,Organic,Android,Inactive
U129629,2025-10-30,Sweden,18-24,Organic,Android,Active
U129630,2025-09-15,Denmark,18-24,Organic,Android,Inactive
U129631,2026-06-26,Spain,45-54,Referral,iOS,Active
U129632,2026-07-06,Spain,25-34,Organic,Android,Active
U129633,2026-04-06,Belgium,25-34,Social,Android,Inactive
U129634,2025-08-12,Netherlands,35-44,Affiliate,Android,Active
U129635,2025-04-02,Sweden,35-44,Organic,Web,Active
U129636,2025-10-07,Denmark,35-44,Paid Search,iOS,Active
U129637,2025-06-19,Switzerland,25-34,Social,iOS,Active
U129638,2025-09-05,United Kingdom,35-44,Social,iOS,Active
U129639,2025-12-27,Italy,55+,Affiliate,iOS,Inactive
U129640,2025-12-15,Belgium,25-34,Paid Search,Android,Active
U129641,2026-03-11,Netherlands,35-44,Referral,iOS,Active
U129642,2026-02-10,United Kingdom,45-54,Organic,Android,Suspended
U129643,2026-08-24,Sweden,55+,Paid Search,iOS,Active
U129644,2025-03-19,Portugal,18-24,Email,iOS,Inactive
U129645,2026-04-03,United Kingdom,55+,Paid Search,iOS,Active
U129646,2026-08-09,Austria,35-44,Organic,Web,Active
U129647,2026-01-27,India,35-44,Paid Search,Web,Active
U129648,2025-01-14,Germany,25-34,Social,Android,Active
U129649,2025-02-14,Germany,35-44,Direct,iOS,Inactive
U129650,2025-02-07,Ireland,25-34,Organic,Web,Active
U129651,2026-02-20,Sweden,35-44,Organic,Android,Active
U129652,2025-09-02,Austria,35-44,Affiliate,iOS,Active
U129653,2025-03-03,Poland,25-34,Paid Search,Web,Active
U129654,2026-05-08,France,25-34,Paid Search,Android,Active
U129655,2026-08-31,Belgium,25-34,Social,Android,Active
U129656,2025-11-19,Sweden,35-44,Affiliate,Web,Inactive
U129657,2025-09-09,India,35-44,Referral,iOS,Active
U129658,2026-04-13,Ireland,35-44,Social,iOS,Active
U129659,2025-03-02,India,45-54,Organic,iOS,Active
U129660,2025-04-29,Belgium,35-44,Organic,Web,Active
U129661,2025-03-28,Sweden,35-44,Organic,iOS,Active
U129662,2026-08-18,India,35-44,Social,Web,Inactive
U129663,2025-03-21,France,45-54,Social,Android,Active
U129664,2025-08-16,Belgium,45-54,Email,Android,Active
U129665,2026-04-28,Belgium,45-54,Paid Search,Android,Active
U129666,2025-11-06,Ireland,35-44,Paid Search,iOS,Active
U129667,2026-08-06,Netherlands,35-44,Organic,Android,Active
U129668,2026-04-30,Spain,45-54,Affiliate,Web,Active
U129669,2025-01-25,Ireland,35-44,Referral,Android,Active
U129670,2025-07-21,France,25-34,Referral,Android,Inactive
U129671,2025-08-13,Netherlands,45-54,Affiliate,iOS,Active
U129672,2026-05-25,United Kingdom,35-44,Organic,Web,Active
U129673,2026-08-02,Belgium,55+,Direct,iOS,Active
U129674,2026-07-13,Switzerland,35-44,Paid Search,Android,Active
U129675,2026-06-04,Switzerland,25-34,Organic,Android,Active
U129676,2025-07-02,United Kingdom,25-34,Organic,Web,Active
U129677,2025-03-18,Italy,25-34,Paid Search,Android,Active
U129678,2026-03-02,Denmark,25-34,Organic,iOS,Active
U129679,2025-03-08,Ireland,55+,Social,Android,Active
U129680,2026-05-09,United Kingdom,35-44,Social,iOS,Active
U129681,2026-07-01,India,45-54,Organic,iOS,Active
U129682,2025-03-18,Italy,25-34,Referral,Android,Active
U129683,2025-02-24,Denmark,18-24,Paid Search,Android,Active
U129684,2026-08-29,Germany,25-34,Email,iOS,Inactive
U129685,2026-04-18,France,55+,Social,Web,Inactive
U129686,2025-09-04,Netherlands,25-34,Organic,Android,Active
U129687,2026-03-15,Spain,45-54,Social,iOS,Inactive
U129688,2025-11-10,Ireland,18-24,Referral,Android,Active
U129689,2025-11-16,Italy,25-34,Affiliate,Android,Active
U129690,2025-08-08,Ireland,35-44,Organic,iOS,Inactive
U129691,2026-01-06,Belgium,25-34,Paid Search,iOS,Active
U129692,2025-08-04,France,18-24,Organic,Android,Active
U129693,2025-02-18,Denmark,25-34,Social,iOS,Active
U129694,2026-04-08,India,35-44,Affiliate,Android,Active
U129695,2025-04-28,Portugal,35-44,Email,iOS,Active
U129696,2025-03-23,Denmark,35-44,Social,Web,Inactive
U129697,2025-09-20,India,25-34,Organic,iOS,Active
U129698,2026-08-12,United Kingdom,25-34,Email,iOS,Active
U129699,2026-05-11,Italy,25-34,Organic,Android,Active
U129700,2026-08-25,Belgium,25-34,Paid Search,Android,Active
U129701,2025-06-25,Italy,35-44,Organic,Android,Active
U129702,2025-03-30,France,45-54,Direct,iOS,Suspended
U129703,2025-12-25,Sweden,25-34,Paid Search,Android,Active
U129704,2025-10-13,Sweden,25-34,Paid Search,iOS,Active
U129705,2025-10-24,Netherlands,25-34,Organic,Web,Active
U129706,2025-09-17,Poland,55+,Paid Search,Android,Inactive
U129707,2026-04-20,India,25-34,Referral,Android,Suspended
U129708,2026-06-20,Sweden,35-44,Paid Search,Android,Active
U129709,2026-07-16,Belgium,25-34,Organic,Android,Inactive
U129710,2025-02-06,Austria,35-44,Paid Search,iOS,Active
U129711,2025-06-30,Germany,25-34,Organic,iOS,Active
U129712,2025-01-25,Sweden,45-54,Organic,Android,Active
U129713,2025-12-15,Belgium,18-24,Social,Web,Active
U129714,2026-06-27,Netherlands,35-44,Social,iOS,Active
U129715,2025-08-15,Belgium,35-44,Paid Search,iOS,Active
U129716,2025-12-14,France,35-44,Organic,Android,Active
U129717,2025-02-07,United Kingdom,45-54,Organic,Web,Inactive
U129718,2026-01-18,Austria,35-44,Social,Web,Active
U129719,2026-07-24,Portugal,25-34,Paid Search,Web,Active
U129720,2025-08-24,Portugal,35-44,Social,Android,Active
U129721,2025-06-30,Spain,35-44,Direct,Web,Active
U129722,2025-04-24,Austria,18-24,Organic,iOS,Inactive
U129723,2025-11-02,Sweden,25-34,Email,Android,Active
U129724,2025-05-12,Austria,45-54,Referral,iOS,Suspended
U129725,2025-12-14,Switzerland,35-44,Referral,Android,Active
U129726,2025-06-29,United Kingdom,25-34,Paid Search,iOS,Active
U129727,2026-02-19,United Kingdom,45-54,Organic,Android,Inactive
U129728,2026-08-13,France,35-44,Social,iOS,Active
U129729,2026-01-20,Denmark,25-34,Paid Search,iOS,Active
U129730,2026-05-27,Denmark,25-34,Organic,Android,Active
U129731,2025-02-12,Spain,55+,Affiliate,iOS,Active
U129732,2026-04-25,Italy,45-54,Direct,Android,Active
U129733,2025-04-28,Portugal,25-34,Paid Search,iOS,Active
U129734,2026-07-25,India,18-24,Direct,Android,Active
U129735,2025-03-02,Sweden,25-34,Email,Android,Active
U129736,2026-07-07,Spain,25-34,Paid Search,Web,Active
U129737,2025-07-07,Poland,25-34,Organic,Android,Inactive
U129738,2026-03-29,Belgium,45-54,Direct,iOS,Active
U129739,2025-07-06,Austria,25-34,Affiliate,Web,Active
U129740,2026-04-09,United Kingdom,18-24,Social,iOS,Active
U129741,2025-06-13,Germany,25-34,Paid Search,iOS,Active
U129742,2026-02-28,France,25-34,Social,Web,Active
U129743,2025-04-12,Portugal,18-24,Social,iOS,Active
U129744,2025-09-24,Ireland,35-44,Referral,iOS,Active
U129745,2025-06-02,Poland,25-34,Referral,Android,Active
U129746,2026-03-05,Portugal,25-34,Direct,Web,Inactive
U129747,2026-03-03,France,25-34,Referral,iOS,Active
U129748,2026-08-01,Poland,35-44,Affiliate,Android,Active
U129749,2026-06-20,Austria,25-34,Referral,iOS,Active
U129750,2025-11-29,Portugal,25-34,Paid Search,Android,Active
U129751,2026-03-16,Italy,25-34,Email,Web,Active
U129752,2026-08-29,Switzerland,55+,Direct,iOS,Active
U129753,2025-05-04,Denmark,35-44,Organic,Android,Active
U129754,2025-10-29,Ireland,45-54,Email,Android,Active
U129755,2025-12-15,Belgium,45-54,Email,Android,Active
U129756,2025-09-06,France,35-44,Affiliate,Android,Active
U129757,2025-09-28,Sweden,35-44,Organic,Android,Inactive
U129758,2026-03-05,Switzerland,45-54,Referral,Android,Active
U129759,2026-07-24,Portugal,45-54,Referral,Android,Inactive
U129760,2026-08-07,France,35-44,Referral,iOS,Active
U129761,2025-09-04,Spain,45-54,Paid Search,iOS,Active
U129762,2026-04-26,Ireland,35-44,Email,Web,Active
U129763,2025-04-08,India,25-34,Referral,Android,Active
U129764,2025-11-25,Portugal,25-34,Social,Web,Active
U129765,2026-08-16,Austria,35-44,Organic,Web,Active
U129766,2026-03-01,Italy,45-54,Organic,iOS,Active
U129767,2026-07-31,Ireland,55+,Email,Android,Inactive
U129768,2026-02-28,Belgium,18-24,Paid Search,Web,Active
U129769,2025-01-05,France,35-44,Direct,iOS,Active
U129770,2026-04-04,Poland,35-44,Organic,Android,Inactive
U129771,2026-08-16,Poland,25-34,Organic,Android,Active
U129772,2026-05-13,Austria,35-44,Social,Android,Active
U129773,2025-03-28,Austria,25-34,Paid Search,Android,Inactive
U129774,2026-02-06,Denmark,55+,Direct,iOS,Active
U129775,2025-10-20,Austria,25-34,Affiliate,Android,Active
U129776,2025-10-08,Austria,25-34,Organic,Web,Active
U129777,2025-07-16,Spain,35-44,Referral,Web,Inactive
U129778,2025-03-24,Germany,25-34,Affiliate,Android,Active
U129779,2025-01-27,Italy,18-24,Paid Search,iOS,Active
U129780,2025-05-15,Spain,45-54,Email,Android,Active
U129781,2025-03-31,Poland,25-34,Organic,iOS,Inactive
U129782,2025-07-25,Ireland,55+,Direct,Android,Active
U129783,2025-01-27,Italy,25-34,Social,Android,Active
U129784,2026-01-13,Poland,35-44,Paid Search,iOS,Active
U129785,2026-07-25,Austria,25-34,Referral,iOS,Suspended
U129786,2026-08-07,Poland,35-44,Email,Web,Active
U129787,2026-02-19,France,25-34,Direct,Android,Active
U129788,2025-08-15,France,35-44,Paid Search,iOS,Active
U129789,2026-08-26,United Kingdom,18-24,Organic,Web,Inactive
U129790,2025-03-09,France,35-44,Organic,Android,Active
U129791,2025-12-28,Ireland,35-44,Social,Android,Active
U129792,2025-09-17,Switzerland,25-34,Organic,Android,Active
U129793,2025-03-04,Spain,18-24,Direct,Android,Active
U129794,2026-01-27,Sweden,18-24,Paid Search,iOS,Inactive
U129795,2025-09-03,Ireland,45-54,Referral,iOS,Active
U129796,2025-10-05,Belgium,35-44,Referral,iOS,Inactive
U129797,2025-12-13,Switzerland,25-34,Referral,Android,Active
U129798,2026-01-07,Netherlands,18-24,Social,Android,Active
U129799,2025-05-03,Netherlands,45-54,Paid Search,iOS,Active
U129800,2025-02-26,United Kingdom,35-44,Email,Web,Active
U129801,2025-06-09,Netherlands,18-24,Organic,iOS,Active
U129802,2025-05-07,Spain,25-34,Referral,Web,Active
U129803,2026-08-30,Sweden,18-24,Direct,Web,Inactive
U129804,2025-11-07,Sweden,45-54,Organic,Web,Active
U129805,2026-06-02,France,35-44,Organic,Android,Active
U129806,2025-09-22,Germany,25-34,Direct,Web,Active
U129807,2025-10-15,Spain,35-44,Paid Search,iOS,Active
U129808,2026-02-24,Portugal,35-44,Organic,iOS,Active
U129809,2026-06-12,Ireland,35-44,Social,iOS,Active
U129810,2025-05-20,Spain,45-54,Organic,iOS,Active
U129811,2026-04-20,Sweden,35-44,Email,Android,Inactive
U129812,2026-06-13,Switzerland,18-24,Social,iOS,Inactive
U129813,2026-01-24,Switzerland,25-34,Paid Search,iOS,Inactive
U129814,2026-05-26,France,45-54,Social,Android,Active
U129815,2026-06-22,Austria,25-34,Organic,Android,Active
U129816,2025-08-01,Poland,35-44,Organic,iOS,Active
U129817,2026-05-28,Sweden,25-34,Paid Search,Android,Active
U129818,2025-09-22,France,55+,Organic,Android,Active
U129819,2025-12-09,Netherlands,25-34,Social,Android,Active
U129820,2025-02-07,India,25-34,Social,Android,Inactive
U129821,2025-08-21,Portugal,45-54,Paid Search,Web,Inactive
U129822,2025-09-17,Portugal,35-44,Organic,Android,Inactive
U129823,2025-11-04,France,25-34,Direct,Web,Active
U129824,2026-02-07,Netherlands,35-44,Referral,Android,Active
U129825,2025-09-18,India,55+,Organic,iOS,Active
U129826,2026-04-21,Switzerland,25-34,Organic,iOS,Active
U129827,2025-04-16,Belgium,25-34,Referral,Android,Suspended
U129828,2025-09-04,Switzerland,25-34,Referral,Android,Active
U129829,2025-10-31,Germany,25-34,Affiliate,iOS,Active
U129830,2025-12-09,Poland,25-34,Referral,iOS,Active
U129831,2026-03-23,Belgium,25-34,Paid Search,Web,Suspended
U129832,2025-02-07,Poland,45-54,Direct,Android,Active
U129833,2025-02-15,Portugal,25-34,Affiliate,iOS,Suspended
U129834,2026-08-28,India,25-34,Social,iOS,Active
U129835,2025-08-08,Poland,35-44,Social,Web,Active
U129836,2025-09-13,France,45-54,Organic,iOS,Active
U129837,2025-05-17,Ireland,35-44,Affiliate,Android,Inactive
U129838,2025-08-19,Sweden,25-34,Organic,iOS,Active
U129839,2026-08-01,Ireland,55+,Organic,Android,Active
U129840,2025-02-07,Switzerland,35-44,Paid Search,Web,Active
U129841,2025-06-04,Austria,25-34,Organic,Android,Active
U129842,2026-05-18,Netherlands,35-44,Paid Search,Web,Inactive
U129843,2025-04-15,Portugal,45-54,Social,iOS,Inactive
U129844,2025-09-12,Ireland,25-34,Organic,Android,Active
U129845,2026-02-08,Poland,35-44,Direct,iOS,Active
U129846,2026-05-03,Spain,25-34,Email,iOS,Active
U129847,2026-04-03,Spain,25-34,Direct,Android,Active
U129848,2026-06-12,France,35-44,Organic,Web,Active
U129849,2026-08-14,Netherlands,25-34,Organic,Android,Active
U129850,2026-06-09,India,25-34,Email,iOS,Inactive
U129851,2026-01-05,India,25-34,Referral,iOS,Active
U129852,2025-04-12,United Kingdom,25-34,Paid Search,iOS,Active
U129853,2026-08-22,Poland,18-24,Affiliate,iOS,Inactive
U129854,2026-08-23,Poland,25-34,Email,iOS,Active
U129855,2026-06-25,United Kingdom,25-34,Social,iOS,Inactive
U129856,2026-05-27,Spain,25-34,Affiliate,Web,Active
U129857,2026-01-24,Belgium,45-54,Social,Android,Active
U129858,2025-12-29,Sweden,25-34,Paid Search,iOS,Inactive
U129859,2025-04-25,Switzerland,35-44,Organic,Android,Inactive
U129860,2025-12-09,Denmark,25-34,Referral,Web,Active
U129861,2025-03-15,Spain,25-34,Paid Search,iOS,Active
U129862,2025-05-15,Switzerland,35-44,Referral,Android,Active
U129863,2026-08-13,Belgium,35-44,Paid Search,Web,Active
U129864,2026-01-15,Belgium,25-34,Referral,iOS,Active
U129865,2026-05-05,Sweden,35-44,Social,iOS,Active
U129866,2025-05-05,Ireland,45-54,Referral,iOS,Active
U129867,2025-02-07,Poland,35-44,Direct,iOS,Active
U129868,2025-11-06,Austria,55+,Referral,Android,Active
U129869,2025-04-16,Denmark,45-54,Organic,iOS,Inactive
U129870,2026-07-10,Sweden,35-44,Referral,Android,Active
U129871,2025-08-13,Germany,25-34,Referral,Android,Active
U129872,2025-08-30,Belgium,25-34,Organic,Android,Inactive
U129873,2026-02-01,Sweden,35-44,Direct,Web,Active
U129874,2025-06-02,Belgium,18-24,Direct,Android,Active
U129875,2026-06-20,Ireland,35-44,Organic,Web,Active
U129876,2026-02-06,Spain,55+,Referral,Android,Active
U129877,2025-05-26,United Kingdom,45-54,Organic,Android,Suspended
U129878,2025-07-10,France,35-44,Social,iOS,Active
U129879,2026-08-06,Poland,35-44,Email,Android,Active
U129880,2025-07-20,Germany,45-54,Referral,Android,Active
U129881,2025-01-12,France,25-34,Referral,Web,Inactive
U129882,2025-02-21,Italy,25-34,Paid Search,iOS,Active
U129883,2025-10-29,Italy,35-44,Social,Web,Inactive
U129884,2025-10-27,Germany,35-44,Paid Search,iOS,Inactive
U129885,2026-06-05,Poland,45-54,Affiliate,iOS,Active
U129886,2025-05-20,Poland,25-34,Direct,Web,Active
U129887,2025-04-10,Portugal,25-34,Email,iOS,Active
U129888,2026-04-30,Ireland,25-34,Paid Search,Web,Inactive
U129889,2025-05-17,India,35-44,Paid Search,Web,Active
U129890,2026-01-01,Denmark,25-34,Direct,iOS,Active
U129891,2026-06-18,Portugal,35-44,Organic,Android,Inactive
U129892,2026-05-22,Portugal,18-24,Organic,iOS,Active
U129893,2025-06-10,Spain,35-44,Social,Android,Active
U129894,2025-06-24,Ireland,35-44,Paid Search,iOS,Inactive
U129895,2025-03-29,France,35-44,Paid Search,iOS,Inactive
U129896,2026-02-03,Italy,25-34,Social,Android,Inactive
U129897,2026-04-25,Germany,45-54,Organic,Android,Active
U129898,2026-06-29,Ireland,45-54,Social,Android,Active
U129899,2026-04-22,Germany,25-34,Referral,iOS,Active
U129900,2025-10-10,India,18-24,Referral,Android,Active
U129901,2026-03-28,Ireland,35-44,Social,iOS,Inactive
U129902,2025-03-23,Switzerland,35-44,Referral,Android,Inactive
U129903,2025-08-01,Italy,35-44,Social,iOS,Inactive
U129904,2026-06-04,India,45-54,Email,Web,Inactive
U129905,2025-05-14,United Kingdom,55+,Affiliate,Android,Active
U129906,2026-03-23,India,35-44,Organic,Android,Active
U129907,2025-04-28,United Kingdom,35-44,Referral,Android,Active
U129908,2026-08-19,Switzerland,25-34,Email,Web,Active
U129909,2025-08-31,India,25-34,Organic,iOS,Active
U129910,2025-05-30,United Kingdom,25-34,Social,iOS,Inactive
U129911,2026-06-17,Switzerland,25-34,Referral,Web,Active
U129912,2026-01-14,Portugal,35-44,Email,Android,Active
U129913,2026-08-31,Italy,35-44,Paid Search,iOS,Inactive
U129914,2026-06-09,Switzerland,35-44,Social,Android,Active
U129915,2026-05-28,Belgium,25-34,Organic,Android,Suspended
U129916,2025-04-27,India,25-34,Organic,Android,Inactive
U129917,2026-07-30,India,25-34,Social,Android,Inactive
U129918,2025-11-13,Germany,18-24,Referral,Android,Active
U129919,2025-01-12,Portugal,25-34,Organic,Android,Suspended
U129920,2025-03-31,Spain,45-54,Organic,Android,Active
U129921,2026-01-23,Sweden,25-34,Referral,Android,Active
U129922,2025-03-24,Portugal,55+,Referral,Android,Active
U129923,2026-01-31,Ireland,18-24,Paid Search,iOS,Active
U129924,2026-06-29,Switzerland,55+,Social,Android,Inactive
U129925,2025-04-10,Denmark,35-44,Referral,iOS,Active
U129926,2026-04-02,Netherlands,35-44,Paid Search,iOS,Active
U129927,2025-11-24,United Kingdom,45-54,Organic,Android,Active
U129928,2025-03-15,Sweden,35-44,Paid Search,Android,Active
U129929,2025-04-06,Austria,18-24,Organic,Web,Active
U129930,2025-04-02,Portugal,45-54,Referral,iOS,Active
U129931,2025-11-26,Austria,45-54,Organic,Android,Active
U129932,2025-06-24,Austria,35-44,Organic,Android,Active
U129933,2025-11-11,France,25-34,Paid Search,Android,Inactive
U129934,2026-07-22,Switzerland,45-54,Email,iOS,Active
U129935,2026-05-12,Netherlands,35-44,Organic,iOS,Active
