session_id,user_id,session_date,session_duration_sec,screens_viewed,device_type,app_version
S605431,U142844,2025-02-11,105.0,9,Android,5.3.0
S605432,U125507,2026-07-26,423.0,6,Android,5.4.0
S605433,U146912,2026-08-07,1131.0,12,iOS,5.3.0
S605434,U128397,2026-04-20,145.0,8,iOS,5.4.0
S605435,U146673,2026-04-06,152.0,9,Android,5.3.0
S605436,U122221,2026-08-12,77.0,7,Android,5.3.0
S605437,U129869,2025-11-09,299.0,5,iOS,5.2.0
S605438,U125529,2025-11-08,194.0,7,iOS,5.3.0
S605439,U127425,2026-04-08,341.0,14,Android,5.4.1
S605440,U146263,2025-07-13,250.0,6,Android,5.2.0
S605441,U113368,2025-03-26,95.0,11,iOS,5.4.0
S605442,U138561,2025-05-04,619.0,7,iOS,5.2.0
S605443,U135948,2025-05-20,425.0,5,Android,5.2.0
S605444,U110368,2026-08-31,253.0,4,Web,5.1.0
S605445,U122867,2026-08-11,203.0,6,iOS,5.3.0
S605446,U111693,2026-03-29,521.0,9,Android,5.3.0
S605447,U141847,2026-08-09,137.0,9,iOS,5.3.0
S605448,U114493,2025-10-28,292.0,13,iOS,5.2.0
S605449,U145336,2026-07-19,201.0,11,Android,5.3.0
S605450,U116838,2025-08-08,310.0,8,iOS,5.1.0
S605451,U101814,2026-06-13,369.0,6,Android,5.4.1
S605452,U116394,2026-06-04,146.0,6,Web,5.4.1
S605453,U142065,2026-06-02,312.0,7,Web,5.4.0
S605454,U141130,2026-07-10,183.0,4,iOS,5.4.1
S605455,U142137,2026-06-13,246.0,11,Web,5.4.0
S605456,U133287,2026-01-23,164.0,4,Android,5.4.0
S605457,U119631,2026-05-05,748.0,10,iOS,5.3.0
S605458,U117286,2025-12-29,122.0,9,iOS,5.1.0
S605459,U122347,2026-04-19,400.0,9,Android,5.4.0
S605460,U146321,2026-05-30,357.0,5,Web,5.4.0
S605461,U139270,2025-12-06,358.0,9,iOS,5.1.0
S605462,U137276,2025-12-21,300.0,11,iOS,5.4.0
S605463,U121211,2025-05-16,342.0,8,Android,5.4.0
S605464,U108436,2026-08-15,43.0,7,iOS,5.3.0
S605465,U129796,2026-08-14,329.0,5,Android,5.1.0
S605466,U104038,2025-11-20,102.0,13,iOS,5.1.0
S605467,U105678,2026-08-21,210.0,10,iOS,5.3.0
S605468,U102438,2025-11-21,189.0,6,Android,5.4.1
S605469,U109189,2026-08-15,362.0,6,iOS,5.4.0
S605470,U133838,2025-09-13,634.0,4,Web,5.2.0
S605471,U145227,2026-01-13,778.0,5,Android,5.4.0
S605472,U100171,2026-04-30,268.0,11,Android,5.2.0
S605473,U120112,2026-02-11,335.0,6,Android,5.2.0
S605474,U105693,2026-08-05,250.0,8,Web,5.2.0
S605475,U143876,2026-04-04,892.0,7,Web,5.4.0
S605476,U149131,2026-04-07,,7,Android,5.4.1
S605477,U134696,2026-06-11,673.0,6,Android,5.2.0
S605478,U140297,2026-08-04,72.0,9,Android,5.4.0
S605479,U135874,2026-04-04,167.0,5,iOS,5.4.0
S605480,U127121,2025-10-16,387.0,5,iOS,5.2.0
S605481,U101570,2026-07-11,189.0,11,Android,5.4.0
S605482,U138755,2026-06-21,513.0,5,iOS,5.4.0
S605483,U126203,2026-08-22,201.0,1,Android,5.4.0
S605484,U144299,2025-08-15,399.0,7,Android,5.2.0
S605485,U128436,2026-08-01,259.0,6,Android,5.4.1
S605486,U123909,2026-04-11,665.0,3,iOS,5.2.0
S605487,U111997,2026-08-22,178.0,4,Android,5.3.0
S605488,U111947,2026-07-06,291.0,6,Web,5.3.0
S605489,U130777,2026-02-18,456.0,7,Android,5.2.0
S605490,U146681,2026-04-26,247.0,3,Web,5.4.0
S605491,U106447,2026-08-31,332.0,6,iOS,5.4.0
S605492,U112998,2026-07-28,321.0,9,Android,5.3.0
S605493,U100311,2026-07-27,151.0,5,iOS,5.4.1
S605494,U143700,2026-04-11,78.0,4,Android,5.4.0
S605495,U101511,2026-04-20,412.0,8,Web,5.4.0
S605496,U126788,2025-09-27,462.0,6,Android,5.4.0
S605497,U138881,2026-06-06,340.0,5,Android,5.4.0
S605498,U149860,2025-12-01,205.0,8,iOS,5.4.1
S605499,U124604,2026-04-13,387.0,5,iOS,5.4.1
S605500,U100118,2026-08-22,831.0,6,Android,5.4.0
S605501,U138290,2025-12-29,131.0,2,Android,5.2.0
S605502,U105912,2026-01-28,271.0,8,Web,5.3.0
S605503,U133974,2026-07-27,135.0,6,iOS,5.3.0
S605504,U100374,2025-11-09,531.0,7,Android,5.4.1
S605505,U141900,2025-06-30,306.0,9,Android,5.2.0
S605506,U138847,2025-10-29,340.0,6,iOS,5.3.0
S605507,U142888,2026-07-22,121.0,10,Android,5.4.0
S605508,U135587,2026-03-02,250.0,8,Android,5.3.0
S605509,U113696,2026-04-08,149.0,11,Android,5.1.0
S605510,U123642,2026-04-30,164.0,10,iOS,5.4.0
S605511,U115041,2026-03-02,360.0,4,Android,5.2.0
S605512,U145513,2026-07-10,208.0,3,iOS,5.4.1
S605513,U134504,2026-01-25,309.0,10,Android,5.4.0
S605514,U112883,2025-05-28,273.0,8,Web,5.4.1
S605515,U119471,2026-05-02,144.0,9,Android,5.3.0
S605516,U116211,2026-06-03,417.0,7,Android,5.2.0
S605517,U135519,2026-04-27,190.0,4,Android,5.2.0
S605518,U107852,2025-07-25,,8,iOS,5.3.0
S605519,U100293,2026-06-07,259.0,11,iOS,5.2.0
S605520,U123600,2026-03-21,540.0,3,iOS,5.4.0
S605521,U145703,2026-06-24,100.0,11,iOS,5.1.0
S605522,U103427,2026-07-20,386.0,4,Android,5.3.0
S605523,U139904,2026-07-31,185.0,7,Web,5.4.0
S605524,U139050,2026-07-14,194.0,6,iOS,5.4.1
S605525,U108618,2026-07-14,418.0,6,Web,5.4.0
S605526,U101043,2025-06-07,1243.0,8,iOS,5.2.0
S605527,U121762,2025-09-24,202.0,8,Android,5.4.1
S605528,U116552,2025-11-06,438.0,2,Android,5.4.1
S605529,U146535,2025-07-31,361.0,8,iOS,5.1.0
S605530,U100132,2026-01-26,475.0,14,Android,5.4.0
S605531,U102050,2025-08-17,449.0,8,iOS,5.3.0
S605532,U143395,2026-06-07,113.0,11,Android,5.4.0
S605533,U128187,2026-01-19,172.0,6,Android,5.4.0
S605534,U117971,2025-09-11,457.0,5,Android,5.2.0
S605535,U122889,2026-06-08,,3,iOS,5.3.0
S605536,U127128,2026-08-15,154.0,7,Android,5.3.0
S605537,U130033,2025-10-12,408.0,9,iOS,5.4.0
S605538,U109581,2026-03-09,441.0,10,Android,5.4.1
S605539,U145039,2026-05-08,536.0,10,iOS,5.2.0
S605540,U110692,2026-02-21,211.0,8,Android,5.3.0
S605541,U126266,2026-05-01,150.0,3,Android,5.4.1
S605542,U108853,2026-06-23,320.0,5,Android,5.3.0
S605543,U145945,2026-03-08,155.0,6,Android,5.4.0
S605544,U121829,2026-03-29,247.0,12,Web,5.4.1
S605545,U123334,2026-06-12,302.0,7,Web,5.3.0
S605546,U114532,2025-08-17,110.0,13,Android,5.1.0
S605547,U108428,2025-05-06,647.0,6,iOS,5.2.0
S605548,U124164,2026-05-13,400.0,8,iOS,5.4.1
S605549,U111550,2026-07-21,517.0,8,Android,5.3.0
S605550,U147373,2025-12-29,368.0,7,iOS,5.4.0
S605551,U118669,2026-01-24,540.0,5,Android,5.4.0
S605552,U133515,2026-07-09,126.0,7,iOS,5.1.0
S605553,U144205,2026-03-06,642.0,2,Android,5.4.0
S605554,U126353,2025-06-07,738.0,8,Android,5.3.0
S605555,U136414,2026-04-13,305.0,10,Web,5.4.1
S605556,U107993,2026-01-30,194.0,10,Web,5.4.0
S605557,U103818,2026-03-13,382.0,5,iOS,5.4.1
S605558,U123480,2025-04-21,296.0,7,Android,5.4.0
S605559,U137102,2025-11-12,522.0,9,Android,5.1.0
S605560,U138920,2025-11-11,734.0,8,iOS,5.4.0
S605561,U114490,2026-05-22,649.0,6,Android,5.2.0
S605562,U140928,2026-03-21,79.0,11,iOS,5.3.0
S605563,U147978,2025-06-26,193.0,7,iOS,5.4.0
S605564,U106970,2025-08-13,141.0,10,iOS,5.3.0
S605565,U136446,2025-11-27,407.0,9,Web,5.4.1
S605566,U116552,2026-03-02,234.0,3,Android,5.4.1
S605567,U134031,2025-10-21,289.0,10,Android,5.3.0
S605568,U101690,2025-05-31,241.0,4,Web,5.4.0
S605569,U120636,2026-07-30,409.0,6,Android,5.4.0
S605570,U142298,2025-08-07,467.0,10,Web,5.3.0
S605571,U137918,2025-04-22,206.0,6,Android,5.2.0
S605572,U121299,2025-05-29,470.0,7,iOS,5.4.0
S605573,U138920,2026-01-03,300.0,7,Web,5.3.0
S605574,U104060,2025-08-14,313.0,9,Android,5.2.0
S605575,U144741,2026-06-09,403.0,7,iOS,5.4.1
S605576,U122747,2026-01-24,492.0,6,iOS,5.4.1
S605577,U124545,2026-04-08,221.0,6,Android,5.4.0
S605578,U144156,2025-05-04,361.0,10,iOS,5.1.0
S605579,U111496,2025-06-06,258.0,9,iOS,5.4.0
S605580,U121857,2025-03-24,365.0,9,iOS,5.4.0
S605581,U136735,2026-08-31,158.0,7,iOS,5.3.0
S605582,U125553,2026-05-29,742.0,7,iOS,5.2.0
S605583,U129529,2025-05-13,321.0,7,Android,5.4.0
S605584,U100381,2026-08-07,958.0,7,iOS,5.4.1
S605585,U110835,2026-03-09,154.0,4,iOS,5.3.0
S605586,U138088,2025-11-27,743.0,6,Android,5.1.0
S605587,U130699,2026-02-12,211.0,11,iOS,5.1.0
S605588,U105250,2026-08-20,210.0,6,Web,5.3.0
S605589,U137478,2026-06-11,105.0,9,Web,5.4.1
S605590,U137469,2026-06-07,931.0,6,Android,5.4.0
S605591,U116303,2025-12-01,683.0,3,iOS,5.1.0
S605592,U128720,2025-09-26,807.0,5,iOS,5.4.0
S605593,U143702,2026-08-01,569.0,6,Android,5.3.0
S605594,U107561,2025-05-09,286.0,16,iOS,5.4.0
S605595,U128790,2025-12-25,239.0,9,iOS,5.1.0
S605596,U119164,2026-02-05,118.0,9,Android,5.4.0
S605597,U119893,2026-06-24,368.0,7,Web,5.2.0
S605598,U120198,2025-11-28,284.0,8,iOS,5.3.0
S605599,U117652,2026-01-04,197.0,10,iOS,5.4.0
S605600,U146689,2025-04-26,513.0,6,iOS,5.1.0
S605601,U142057,2025-12-30,126.0,3,iOS,5.4.1
S605602,U135954,2025-12-31,232.0,5,iOS,5.3.0
S605603,U133985,2026-07-10,251.0,7,iOS,5.4.1
S605604,U101463,2025-03-08,404.0,9,iOS,5.4.0
S605605,U110039,2025-02-25,242.0,8,Android,5.3.0
S605606,U132363,2026-02-19,102.0,8,Android,5.2.0
S605607,U103786,2026-03-05,281.0,10,iOS,5.1.0
S605608,U123739,2025-10-28,249.0,12,Android,5.3.0
S605609,U122003,2025-10-30,361.0,8,iOS,5.4.0
S605610,U118507,2025-07-30,286.0,6,Web,5.2.0
S605611,U106293,2026-08-19,138.0,7,Web,5.2.0
S605612,U137232,2025-03-12,270.0,3,Web,5.2.0
S605613,U111016,2026-08-25,141.0,10,Android,5.4.0
S605614,U141422,2026-05-14,1113.0,3,Android,5.1.0
S605615,U128116,2025-04-25,94.0,4,Web,5.4.1
S605616,U107568,2025-12-11,243.0,9,iOS,5.4.0
S605617,U117928,2026-03-29,885.0,4,iOS,5.1.0
S605618,U115992,2026-08-02,269.0,7,Android,5.4.1
S605619,U116561,2025-06-10,407.0,10,iOS,5.1.0
S605620,U102805,2025-09-24,77.0,7,Android,5.2.0
S605621,U148884,2025-02-05,145.0,5,iOS,5.2.0
S605622,U130967,2026-03-02,533.0,5,iOS,5.4.0
S605623,U110236,2025-01-28,1362.0,8,Android,5.2.0
S605624,U143827,2026-08-20,264.0,6,Android,5.3.0
S605625,U101600,2025-03-12,171.0,8,iOS,5.2.0
S605626,U134704,2026-02-23,127.0,5,iOS,5.4.1
S605627,U148633,2025-12-02,220.0,5,Android,5.2.0
S605628,U131690,2025-03-12,232.0,4,iOS,5.1.0
S605629,U110758,2026-07-30,461.0,3,iOS,5.4.0
S605630,U114108,2026-04-14,228.0,8,Android,5.4.1
S605631,U141044,2025-12-20,326.0,9,Web,5.3.0
S605632,U134142,2025-11-15,174.0,8,iOS,5.2.0
S605633,U112585,2025-06-05,232.0,9,Android,5.4.1
S605634,U123306,2026-08-15,248.0,11,Web,5.1.0
S605635,U125977,2025-10-26,840.0,4,Android,5.2.0
S605636,U126845,2026-06-28,204.0,10,iOS,5.4.1
S605637,U139848,2026-08-04,302.0,9,Android,5.3.0
S605638,U145721,2026-07-29,267.0,9,iOS,5.4.0
S605639,U144515,2025-08-08,169.0,7,Android,5.4.1
S605640,U148547,2026-07-17,221.0,9,iOS,5.2.0
S605641,U146016,2026-06-30,331.0,5,iOS,5.4.0
S605642,U125872,2025-07-12,348.0,9,Android,5.2.0
S605643,U112785,2026-08-12,743.0,6,Android,5.3.0
S605644,U136678,2025-09-27,126.0,11,Android,5.2.0
S605645,U125773,2026-03-30,92.0,11,Android,5.4.0
S605646,U119510,2025-04-25,369.0,5,iOS,5.3.0
S605647,U138863,2026-05-30,206.0,9,iOS,5.4.1
S605648,U121021,2026-07-12,170.0,10,Android,5.2.0
S605649,U115993,2025-12-25,326.0,10,Web,5.4.1
S605650,U147244,2026-01-13,526.0,5,Android,5.3.0
S605651,U148170,2025-06-25,221.0,11,iOS,5.4.1
S605652,U131823,2025-11-30,410.0,8,Web,5.3.0
S605653,U128225,2026-04-23,122.0,7,Android,5.3.0
S605654,U136199,2025-11-22,94.0,4,Android,5.1.0
S605655,U144827,2026-02-10,247.0,7,iOS,5.1.0
S605656,U133808,2025-06-25,591.0,8,iOS,5.4.0
S605657,U133561,2026-02-09,207.0,8,Android,5.3.0
S605658,U136798,2026-02-27,203.0,3,iOS,5.2.0
S605659,U136419,2026-04-05,258.0,8,iOS,5.4.0
S605660,U118388,2026-04-16,176.0,6,iOS,5.2.0
S605661,U136328,2026-07-28,158.0,7,iOS,5.2.0
S605662,U138232,2026-07-06,372.0,9,Android,5.3.0
S605663,U139436,2025-08-11,409.0,8,iOS,5.1.0
S605664,U109066,2025-11-10,180.0,6,Android,5.3.0
S605665,U122949,2025-06-10,906.0,6,Android,5.4.0
S605666,U118456,2025-02-01,368.0,8,Android,5.3.0
S605667,U132351,2025-03-17,371.0,5,iOS,5.2.0
S605668,U142803,2026-05-18,185.0,5,iOS,5.1.0
S605669,U111917,2025-09-19,428.0,4,Web,5.4.1
S605670,U125740,2026-08-26,374.0,1,Android,5.1.0
S605671,U122574,2026-04-11,329.0,8,iOS,5.2.0
S605672,U104156,2026-03-06,521.0,6,Android,5.4.0
S605673,U146944,2026-04-15,314.0,7,Android,5.4.0
S605674,U126093,2025-07-10,411.0,9,iOS,5.4.0
S605675,U143092,2025-11-14,424.0,9,iOS,5.1.0
S605676,U103919,2026-07-21,113.0,10,Android,5.4.1
S605677,U126588,2025-05-02,225.0,9,Android,5.4.1
S605678,U125997,2026-06-29,455.0,4,iOS,5.2.0
S605679,U139563,2026-01-14,534.0,11,Android,5.3.0
S605680,U132533,2026-01-06,480.0,8,iOS,5.4.1
S605681,U140928,2026-05-07,281.0,7,Android,5.3.0
S605682,U118217,2026-08-28,645.0,13,Web,5.2.0
S605683,U100842,2026-04-02,185.0,6,Android,5.3.0
S605684,U116428,2026-05-09,295.0,3,iOS,5.4.1
S605685,U127635,2026-05-30,627.0,8,Android,5.4.0
S605686,U119345,2025-12-10,221.0,3,iOS,5.4.0
S605687,U131982,2025-09-17,501.0,7,Android,5.4.1
S605688,U117082,2026-02-21,176.0,11,Web,5.3.0
S605689,U121216,2025-11-23,341.0,3,Android,5.3.0
S605690,U128873,2026-06-30,477.0,9,iOS,5.4.1
S605691,U112653,2026-08-26,106.0,7,Android,5.1.0
S605692,U120195,2026-06-15,1000.0,12,iOS,5.4.0
S605693,U128870,2025-05-06,103.0,9,Android,5.1.0
S605694,U144780,2026-03-19,343.0,6,Android,5.1.0
S605695,U136840,2026-01-26,532.0,6,iOS,5.2.0
S605696,U108208,2026-08-06,122.0,5,Android,5.3.0
S605697,U113580,2026-08-26,769.0,12,Android,5.2.0
S605698,U147277,2026-08-24,378.0,11,Android,5.4.1
S605699,U102601,2026-03-03,249.0,12,iOS,5.3.0
S605700,U116024,2026-01-14,187.0,2,iOS,5.4.0
S605701,U135823,2026-04-10,334.0,5,iOS,5.3.0
S605702,U130391,2026-07-16,177.0,5,Web,5.4.1
S605703,U103716,2025-12-23,158.0,6,Android,5.1.0
S605704,U137455,2026-06-29,288.0,10,Web,5.4.1
S605705,U115750,2025-01-11,593.0,10,Android,5.4.0
S605706,U144510,2026-06-04,426.0,5,iOS,5.3.0
S605707,U100039,2025-12-14,306.0,9,Android,5.4.0
S605708,U115229,2026-07-19,302.0,5,Android,5.1.0
S605709,U115515,2025-11-03,121.0,9,Android,5.3.0
S605710,U124983,2026-08-02,282.0,7,Android,5.3.0
S605711,U147547,2026-01-16,41.0,12,iOS,5.3.0
S605712,U108321,2025-10-05,306.0,6,iOS,5.4.0
S605713,U135575,2026-02-28,462.0,7,iOS,5.4.0
S605714,U116305,2026-06-11,498.0,5,iOS,5.2.0
S605715,U114566,2026-06-03,232.0,6,Android,5.2.0
S605716,U101055,2026-05-21,238.0,8,Android,5.4.0
S605717,U131499,2026-03-23,221.0,7,iOS,5.3.0
S605718,U105154,2025-04-30,163.0,7,iOS,5.2.0
S605719,U138516,2025-06-25,271.0,5,iOS,5.4.0
S605720,U143477,2026-04-05,669.0,6,Android,5.4.0
S605721,U108159,2026-02-25,1110.0,6,Android,5.1.0
S605722,U103193,2026-08-02,346.0,4,Android,5.2.0
S605723,U143921,2025-11-30,749.0,8,Web,5.3.0
S605724,U146421,2026-01-11,288.0,4,iOS,5.2.0
S605725,U147573,2026-01-02,427.0,5,Android,5.4.0
S605726,U102796,2026-08-27,245.0,11,Android,5.3.0
S605727,U114422,2026-02-13,371.0,9,iOS,5.4.0
S605728,U125436,2025-12-17,644.0,6,iOS,5.3.0
S605729,U134934,2025-09-01,292.0,9,iOS,5.4.0
S605730,U120013,2025-10-14,298.0,9,iOS,5.4.1
S605731,U137628,2026-03-15,303.0,5,iOS,5.3.0
S605732,U133838,2025-10-12,401.0,9,Android,5.3.0
S605733,U149858,2026-01-10,754.0,7,iOS,5.4.1
S605734,U145611,2025-08-29,413.0,6,iOS,5.4.1
S605735,U130942,2026-06-07,319.0,6,Web,5.4.1
S605736,U134375,2026-02-12,584.0,4,Android,5.2.0
S605737,U147888,2025-12-19,496.0,9,Android,5.1.0
S605738,U109269,2025-11-04,233.0,6,Android,5.3.0
S605739,U121967,2025-09-22,224.0,6,iOS,5.3.0
S605740,U135538,2026-06-08,67.0,7,Android,5.4.1
S605741,U142401,2026-02-16,440.0,5,iOS,5.1.0
S605742,U103794,2026-08-29,584.0,3,Android,5.4.1
S605743,U101268,2025-10-31,401.0,7,iOS,5.4.0
S605744,U125380,2026-08-03,335.0,3,iOS,5.3.0
S605745,U137180,2025-12-17,183.0,9,Android,5.3.0
S605746,U114464,2025-08-29,225.0,5,Android,5.4.0
S605747,U112051,2026-02-17,195.0,9,iOS,5.1.0
S605748,U147703,2026-01-03,224.0,3,Android,5.4.0
S605749,U134727,2025-06-07,437.0,7,Android,5.4.1
S605750,U113944,2026-01-23,261.0,5,iOS,5.3.0
S605751,U136559,2026-02-17,276.0,9,Android,5.3.0
S605752,U137373,2025-05-02,194.0,6,Android,5.1.0
S605753,U137540,2026-02-13,201.0,8,iOS,5.4.0
S605754,U146177,2026-01-28,964.0,10,Web,5.2.0
S605755,U109834,2026-01-15,683.0,5,Android,5.3.0
S605756,U129362,2025-05-10,399.0,6,Android,5.2.0
S605757,U145945,2026-06-16,457.0,4,Android,5.4.1
S605758,U123192,2025-07-11,341.0,7,Web,5.2.0
S605759,U104243,2025-11-17,483.0,6,Android,5.3.0
S605760,U100636,2026-08-05,252.0,9,Android,5.3.0
S605761,U114079,2026-01-07,155.0,12,iOS,5.2.0
S605762,U131848,2025-06-22,345.0,7,Android,5.4.0
S605763,U137386,2025-05-23,353.0,8,Web,5.4.1
S605764,U101771,2026-01-14,312.0,5,Web,5.4.1
S605765,U127010,2026-02-27,106.0,8,Android,5.2.0
S605766,U143101,2025-12-21,322.0,3,iOS,5.4.1
S605767,U147898,2026-05-13,760.0,6,iOS,5.3.0
S605768,U147232,2026-05-15,750.0,11,Android,5.4.1
S605769,U135128,2026-08-17,80.0,3,iOS,5.4.1
S605770,U149331,2026-02-01,1250.0,8,Android,5.3.0
S605771,U113168,2026-08-22,300.0,6,Android,5.4.1
S605772,U121632,2025-12-06,440.0,4,iOS,5.4.1
S605773,U138493,2026-08-08,188.0,2,Android,5.1.0
S605774,U104462,2025-10-15,155.0,4,Android,5.4.0
S605775,U109309,2025-09-06,258.0,7,Android,5.4.1
S605776,U100792,2026-03-29,366.0,8,Web,5.1.0
S605777,U120862,2026-02-04,136.0,12,iOS,5.1.0
S605778,U124448,2026-03-06,340.0,8,iOS,5.3.0
S605779,U110373,2025-08-06,115.0,11,iOS,5.4.1
S605780,U104714,2026-03-02,119.0,6,Web,5.4.1
S605781,U144992,2026-05-07,330.0,7,iOS,5.4.1
S605782,U146024,2026-08-09,827.0,8,Android,5.4.1
S605783,U122210,2026-05-13,306.0,7,iOS,5.3.0
S605784,U141337,2025-10-11,549.0,6,iOS,5.4.0
S605785,U140030,2026-05-06,175.0,9,Android,5.3.0
S605786,U129520,2026-04-25,122.0,7,Web,5.1.0
S605787,U113296,2026-02-22,557.0,7,iOS,5.4.0
S605788,U128125,2025-11-29,138.0,12,Android,5.4.0
S605789,U108579,2026-07-04,1034.0,6,iOS,5.2.0
S605790,U135742,2026-06-28,164.0,7,Web,5.4.1
S605791,U139551,2026-06-19,245.0,6,Android,5.1.0
S605792,U115834,2025-11-29,225.0,5,Android,5.4.0
S605793,U124331,2025-11-12,169.0,8,Web,5.1.0
S605794,U136421,2025-07-28,164.0,3,iOS,5.4.0
S605795,U149801,2025-04-10,954.0,5,iOS,5.3.0
S605796,U127455,2026-05-15,373.0,6,Android,5.4.0
S605797,U129893,2025-07-30,751.0,6,iOS,5.4.0
S605798,U137647,2026-01-08,78.0,7,Android,5.3.0
S605799,U142760,2025-11-28,598.0,4,Web,5.3.0
S605800,U108560,2026-03-01,154.0,8,Android,5.2.0
S605801,U113733,2026-07-03,431.0,4,iOS,5.4.0
S605802,U100774,2026-08-02,108.0,6,Android,5.4.0
S605803,U104884,2025-05-14,81.0,8,iOS,5.3.0
S605804,U106210,2026-02-23,182.0,9,Android,5.4.1
S605805,U123970,2025-01-31,249.0,10,Android,5.2.0
S605806,U101777,2026-01-01,315.0,6,Android,5.2.0
S605807,U106745,2025-05-08,150.0,2,Android,5.3.0
S605808,U132324,2026-04-03,1178.0,5,Android,5.4.1
S605809,U125917,2026-03-30,248.0,5,iOS,5.1.0
S605810,U100894,2025-10-15,431.0,10,Android,5.3.0
S605811,U135643,2025-09-24,729.0,8,iOS,5.4.1
S605812,U129523,2026-06-28,442.0,6,iOS,5.4.1
S605813,U122847,2025-03-29,961.0,7,iOS,5.4.0
S605814,U149160,2026-04-10,304.0,5,Android,5.4.1
S605815,U140073,2026-05-15,269.0,11,Android,5.4.1
S605816,U144425,2026-05-13,833.0,5,Android,5.4.0
S605817,U118802,2026-01-06,187.0,5,Web,5.3.0
S605818,U132254,2025-03-19,273.0,5,iOS,5.1.0
S605819,U126451,2025-06-04,315.0,8,iOS,5.3.0
S605820,U114618,2025-05-14,101.0,4,Android,5.4.0
S605821,U134299,2025-10-18,71.0,5,iOS,5.3.0
S605822,U106605,2025-08-30,104.0,6,iOS,5.2.0
S605823,U147959,2026-05-18,268.0,8,Android,5.3.0
S605824,U136434,2026-05-14,135.0,5,Android,5.3.0
S605825,U123908,2026-08-25,167.0,10,iOS,5.2.0
S605826,U120263,2026-04-17,78.0,6,Web,5.3.0
S605827,U103739,2026-04-15,538.0,4,iOS,5.1.0
S605828,U134483,2026-04-24,432.0,5,Web,5.4.0
S605829,U101279,2025-11-24,465.0,4,Android,5.3.0
S605830,U123327,2025-06-12,162.0,9,iOS,5.4.0
S605831,U141892,2026-07-30,830.0,8,Web,5.4.0
S605832,U148686,2025-09-12,470.0,9,Web,5.3.0
S605833,U125419,2025-11-19,96.0,4,Android,5.3.0
S605834,U120360,2025-10-21,198.0,9,Web,5.3.0
S605835,U123269,2025-10-20,170.0,5,Android,5.2.0
S605836,U144521,2026-07-07,497.0,9,Android,5.4.0
S605837,U100666,2026-01-02,112.0,8,iOS,5.4.0
S605838,U101731,2025-08-27,470.0,5,Web,5.2.0
S605839,U122891,2025-09-27,194.0,5,iOS,5.4.0
S605840,U149351,2026-01-24,476.0,14,iOS,5.4.0
S605841,U108087,2026-04-02,311.0,10,iOS,5.4.0
S605842,U120564,2026-05-23,162.0,5,Web,5.4.0
S605843,U127937,2025-07-17,582.0,9,iOS,5.4.1
S605844,U139989,2025-06-01,417.0,6,iOS,5.2.0
S605845,U129237,2025-11-13,552.0,4,Android,5.3.0
S605846,U123908,2026-08-06,806.0,11,Android,5.4.0
S605847,U119758,2026-02-08,1268.0,10,iOS,5.4.0
S605848,U144249,2026-05-16,264.0,7,Android,5.2.0
S605849,U109769,2026-01-27,500.0,10,iOS,5.4.1
S605850,U100773,2025-11-12,745.0,3,Web,5.2.0
S605851,U136395,2025-10-23,602.0,5,iOS,5.3.0
S605852,U105567,2025-12-25,120.0,8,iOS,5.4.1
S605853,U117004,2026-06-03,243.0,9,Android,5.2.0
S605854,U135405,2026-02-13,322.0,4,Android,5.4.1
S605855,U131378,2026-02-28,167.0,13,Android,5.1.0
S605856,U140419,2026-04-16,265.0,7,iOS,5.2.0
S605857,U114721,2025-09-10,222.0,4,Android,5.4.0
S605858,U111006,2025-06-05,212.0,5,Android,5.3.0
S605859,U107606,2026-06-03,330.0,5,iOS,5.4.1
S605860,U144924,2025-10-22,232.0,6,Android,5.3.0
S605861,U140803,2026-03-05,99.0,7,iOS,5.1.0
S605862,U144009,2026-07-22,285.0,6,iOS,5.2.0
S605863,U118455,2026-03-08,686.0,6,iOS,5.4.0
S605864,U139054,2025-12-25,216.0,9,Android,5.1.0
S605865,U126647,2026-04-14,355.0,10,iOS,5.4.0
S605866,U107936,2026-06-11,411.0,5,Web,5.2.0
S605867,U119605,2025-07-28,313.0,14,Web,5.1.0
S605868,U144184,2025-05-25,263.0,7,iOS,5.2.0
S605869,U109134,2026-06-28,655.0,3,Android,5.4.1
S605870,U145576,2025-11-11,197.0,4,iOS,5.1.0
S605871,U138024,2026-08-01,414.0,9,Android,5.3.0
S605872,U113827,2025-10-25,684.0,7,iOS,5.1.0
S605873,U103775,2026-04-06,123.0,7,Android,5.4.1
S605874,U110811,2026-07-26,273.0,6,iOS,5.4.1
S605875,U106566,2025-12-23,603.0,4,Android,5.4.1
S605876,U107132,2026-03-27,160.0,10,iOS,5.4.0
S605877,U136483,2026-04-24,172.0,8,iOS,5.1.0
S605878,U127086,2025-12-25,150.0,3,Web,5.4.0
S605879,U149653,2026-07-07,181.0,7,iOS,5.4.1
S605880,U119120,2026-06-07,166.0,5,iOS,5.4.0
S605881,U149742,2026-07-23,143.0,6,iOS,5.4.1
S605882,U107962,2026-05-11,133.0,11,iOS,5.4.0
S605883,U144688,2025-09-29,185.0,6,iOS,5.3.0
S605884,U115109,2026-08-29,226.0,10,Android,5.3.0
S605885,U138597,2026-04-19,135.0,11,Android,5.4.1
S605886,U100549,2026-05-21,385.0,7,iOS,5.3.0
S605887,U108896,2026-07-18,350.0,5,iOS,5.4.0
S605888,U143977,2026-03-17,192.0,11,Web,5.4.0
