transaction_id,user_id,transaction_date,transaction_type,asset,amount_eur,status
T957770,U137148,2025-05-29,Sell,BORG,462.83,Completed
T957771,U127984,2025-12-03,Sell,USDC,27.39,Completed
T957772,U109476,2025-12-27,Buy,ADA,205.12,Completed
T957773,U118553,2026-07-20,Swap,BORG,132.69,Completed
T957774,U148834,2025-08-22,Buy,ADA,166.21,Completed
T957775,U118999,2026-04-25,Buy,ETH,363.33,Completed
T957776,U123597,2026-05-24,Buy,XRP,131.44,Completed
T957777,U133648,2026-03-07,Sell,ETH,2623.78,Completed
T957778,U109576,2026-04-29,Swap,ADA,1761.31,Completed
T957779,U147352,2026-05-18,Buy,BORG,77.04,Completed
T957780,U135596,2025-03-30,Buy,SOL,111.46,Completed
T957781,U145028,2025-11-23,Sell,BORG,636.78,Completed
T957782,U132627,2025-04-27,Sell,SOL,291.9,Completed
T957783,U130957,2026-01-18,Buy,ETH,481.38,Completed
T957784,U108343,2026-05-18,Sell,BTC,259.47,Completed
T957785,U140066,2025-12-08,Swap,SOL,314.68,Completed
T957786,U108131,2025-12-04,Buy,ADA,270.61,Completed
T957787,U121213,2025-01-11,Buy,USDC,308.37,Pending
T957788,U143861,2026-07-25,Buy,ADA,139.8,Completed
T957789,U127723,2026-07-15,Buy,SOL,168.84,Completed
T957790,U129936,2025-10-14,Sell,XRP,229.31,Completed
T957791,U105386,2025-12-16,Buy,USDC,57.32,Completed
T957792,U132211,2026-07-15,Sell,SOL,576.4,Completed
T957793,U113903,2026-06-27,Buy,BTC,94.64,Completed
T957794,U100791,2025-08-07,Swap,SOL,112.16,Completed
T957795,U131687,2026-04-06,Buy,BORG,71.53,Completed
T957796,U140620,2025-11-07,Buy,DOT,1157.19,Completed
T957797,U110476,2026-07-03,Buy,DOT,102.73,Pending
T957798,U117874,2025-05-13,Swap,XRP,320.85,Completed
T957799,U111702,2026-06-28,Buy,ETH,136.46,Completed
T957800,U111882,2025-07-22,Buy,BORG,534.95,Completed
T957801,U126650,2026-02-05,Sell,USDC,552.97,Completed
T957802,U123435,2026-03-20,Swap,XRP,822.55,Completed
T957803,U142956,2025-07-02,Sell,BORG,869.11,Completed
T957804,U145972,2026-05-02,Buy,USDC,724.76,Completed
T957805,U119664,2025-06-29,Buy,ETH,220.01,Completed
T957806,U105349,2025-10-04,Sell,DOT,202.5,Completed
T957807,U124999,2026-05-15,Swap,USDC,1516.44,Completed
T957808,U139707,2025-11-30,Buy,XRP,36.22,Completed
T957809,U135283,2025-12-05,Swap,SOL,124.94,Completed
T957810,U134570,2026-02-06,Swap,ETH,210.73,Completed
T957811,U129386,2026-07-27,Buy,ETH,282.31,Completed
T957812,U107076,2025-04-10,Swap,USDC,221.56,Completed
T957813,U129706,2025-12-23,Sell,USDC,1012.32,Completed
T957814,U147802,2026-02-18,Buy,SOL,2982.77,Completed
T957815,U141301,2026-07-07,Buy,DOT,240.02,Completed
T957816,U105657,2025-05-18,Buy,BTC,130.4,Completed
T957817,U135931,2026-04-20,Buy,DOT,198.7,Completed
T957818,U127076,2026-08-18,Buy,BTC,75.5,Pending
T957819,U119385,2026-05-17,Sell,DOT,365.74,Completed
T957820,U112210,2025-09-28,Sell,BTC,950.94,Completed
T957821,U138497,2025-09-22,Sell,SOL,82.89,Completed
T957822,U107648,2026-02-13,Sell,XRP,393.34,Completed
T957823,U119755,2026-07-05,Buy,XRP,574.95,Completed
T957824,U119035,2026-01-13,Buy,BTC,630.6,Completed
T957825,U103821,2026-07-22,Swap,DOT,818.45,Completed
T957826,U108675,2026-03-09,Swap,BTC,69.58,Completed
T957827,U101900,2026-06-28,Sell,DOT,62.68,Completed
T957828,U102271,2025-06-01,Buy,ADA,170.77,Completed
T957829,U112769,2026-01-11,Swap,USDC,588.41,Pending
T957830,U126277,2026-02-22,Swap,ETH,423.22,Pending
T957831,U108342,2025-12-09,Sell,ADA,25.29,Completed
T957832,U129783,2026-01-06,Buy,XRP,99.07,Completed
T957833,U109687,2026-08-08,Swap,BTC,90.69,Completed
T957834,U137423,2026-07-27,Sell,DOT,22.07,Completed
T957835,U109589,2025-11-08,Swap,DOT,180.49,Completed
T957836,U101968,2025-09-14,Swap,ADA,221.75,Completed
T957837,U136918,2026-04-10,Buy,ADA,395.26,Completed
T957838,U102960,2025-10-20,Sell,ETH,867.1,Failed
T957839,U110061,2025-11-09,Swap,ETH,99.71,Completed
T957840,U126876,2026-04-08,Buy,ETH,23.41,Completed
T957841,U144505,2026-05-17,Swap,USDC,257.13,Completed
T957842,U136163,2025-05-03,Buy,XRP,126.17,Completed
T957843,U123427,2026-08-06,Buy,BORG,244.34,Completed
T957844,U149083,2026-07-13,Swap,BORG,1306.99,Completed
T957845,U138915,2026-06-29,Swap,ADA,753.62,Completed
T957846,U140481,2026-03-27,Sell,DOT,900.26,Completed
T957847,U115574,2026-01-20,Swap,XRP,255.56,Completed
T957848,U143918,2025-09-30,Buy,ADA,798.06,Pending
T957849,U144816,2026-01-26,Buy,ADA,664.52,Completed
T957850,U108685,2026-04-29,Sell,DOT,96.57,Completed
T957851,U116923,2026-06-16,Buy,BTC,49.25,Completed
T957852,U104863,2026-03-20,Buy,XRP,196.79,Completed
T957853,U137219,2025-11-06,Swap,BTC,904.61,Completed
T957854,U133228,2026-02-24,Sell,BORG,225.7,Completed
T957855,U111648,2026-05-27,Buy,DOT,201.67,Pending
T957856,U149153,2026-07-10,Buy,ETH,2438.08,Completed
T957857,U124528,2025-08-06,Sell,XRP,303.77,Completed
T957858,U131970,2026-04-03,Buy,USDC,114.44,Completed
T957859,U106329,2026-04-07,Sell,DOT,129.71,Completed
T957860,U140332,2025-07-04,Buy,ETH,338.87,Completed
T957861,U131945,2026-05-12,Buy,ETH,40.78,Completed
T957862,U111404,2026-01-20,Buy,SOL,99.58,Completed
T957863,U118535,2026-07-17,Sell,USDC,652.65,Completed
T957864,U112482,2026-02-02,Buy,SOL,444.85,Completed
T957865,U118451,2025-06-23,Buy,ADA,103.06,Completed
T957866,U126175,2025-04-24,Swap,USDC,277.48,Completed
T957867,U129977,2026-08-07,Sell,BTC,241.2,Completed
T957868,U129743,2026-05-23,Buy,USDC,548.64,Completed
T957869,U142776,2026-07-14,Swap,BTC,98.26,Completed
T957870,U111796,2026-08-29,Swap,DOT,82.73,Pending
T957871,U124334,2026-04-30,Swap,BTC,189.42,Completed
T957872,U104948,2026-06-30,Sell,DOT,74.62,Completed
T957873,U100586,2025-05-12,Buy,DOT,65.72,Completed
T957874,U146190,2025-11-07,Sell,XRP,389.94,Completed
T957875,U133805,2026-08-23,Buy,DOT,117.44,Completed
T957876,U100228,2025-10-16,Swap,BORG,92.57,Completed
T957877,U129129,2026-07-28,Sell,ETH,197.67,Completed
T957878,U112461,2026-06-01,Buy,BORG,29.87,Completed
T957879,U125042,2025-07-20,Swap,USDC,1151.11,Completed
T957880,U117727,2025-06-22,Sell,DOT,41.49,Pending
T957881,U142892,2025-09-05,Buy,USDC,124.26,Completed
T957882,U105742,2025-08-16,Sell,XRP,24.1,Failed
T957883,U126595,2026-06-01,Sell,DOT,1520.82,Completed
T957884,U123475,2026-01-13,Buy,XRP,84.97,Completed
T957885,U134795,2026-01-30,Swap,USDC,317.51,Completed
T957886,U133490,2026-08-06,Buy,SOL,232.15,Completed
T957887,U137609,2025-12-24,Sell,ETH,434.21,Completed
T957888,U119029,2025-04-27,Buy,BORG,131.1,Completed
T957889,U102704,2026-05-23,Sell,BTC,610.5,Completed
T957890,U132675,2026-06-08,Swap,ETH,460.12,Completed
T957891,U118483,2025-09-02,Swap,XRP,153.59,Completed
T957892,U110246,2025-05-01,Swap,DOT,59.47,Pending
T957893,U127423,2026-04-23,Buy,ADA,257.4,Completed
T957894,U104034,2026-08-27,Swap,DOT,954.1,Completed
T957895,U123090,2026-07-15,Sell,SOL,576.25,Completed
T957896,U114593,2026-01-20,Buy,USDC,115.54,Completed
T957897,U111090,2026-03-24,Sell,XRP,1376.4,Completed
T957898,U101407,2025-06-23,Swap,XRP,167.78,Failed
T957899,U116067,2026-06-08,Sell,DOT,207.58,Completed
T957900,U122792,2026-06-17,Buy,BTC,1276.53,Completed
T957901,U149315,2026-08-29,Buy,ETH,133.86,Completed
T957902,U143148,2026-08-23,Sell,ADA,88.26,Completed
T957903,U124971,2025-12-22,Buy,USDC,233.34,Completed
T957904,U124319,2025-10-25,Buy,BTC,457.08,Completed
T957905,U141372,2025-06-02,Buy,BORG,63.31,Completed
T957906,U138364,2026-07-17,Buy,DOT,227.32,Completed
T957907,U113700,2026-03-14,Buy,DOT,72.52,Completed
T957908,U113172,2026-06-14,Swap,USDC,125.01,Completed
T957909,U121065,2025-12-15,Swap,SOL,138.67,Completed
T957910,U104277,2025-05-07,Buy,BTC,443.82,Completed
T957911,U115406,2026-06-14,Swap,USDC,459.94,Completed
T957912,U142616,2026-06-05,Buy,ADA,47.16,Completed
T957913,U109407,2026-01-18,Sell,BORG,1429.66,Completed
T957914,U118222,2025-12-17,Sell,BTC,97.92,Completed
T957915,U101523,2026-01-07,Buy,DOT,332.88,Failed
T957916,U117417,2025-12-02,Buy,USDC,235.9,Completed
T957917,U125601,2025-08-07,Sell,USDC,185.02,Completed
T957918,U147818,2026-08-12,Buy,DOT,30.69,Completed
T957919,U145971,2026-02-18,Buy,BTC,50.52,Completed
T957920,U114760,2026-04-14,Buy,ADA,2090.47,Completed
T957921,U117256,2026-01-25,Swap,DOT,432.15,Completed
T957922,U106805,2025-12-06,Swap,BORG,3895.36,Completed
T957923,U144901,2026-05-20,Swap,ADA,435.0,Completed
T957924,U137379,2026-06-20,Buy,DOT,519.34,Completed
T957925,U103090,2025-12-02,Sell,SOL,123.35,Completed
T957926,U120731,2026-05-20,Sell,XRP,207.53,Completed
T957927,U100388,2026-01-26,Swap,DOT,199.66,Completed
T957928,U134515,2026-03-08,Sell,ETH,1027.49,Completed
T957929,U126563,2026-07-15,Swap,XRP,1847.46,Completed
T957930,U139151,2026-02-15,Buy,DOT,432.73,Completed
T957931,U125642,2025-08-17,Sell,XRP,440.04,Completed
T957932,U149619,2025-06-25,Sell,XRP,1155.19,Completed
T957933,U133729,2026-06-27,Buy,SOL,287.38,Completed
T957934,U127952,2026-07-13,Buy,ADA,9.0,Completed
T957935,U106947,2025-11-14,Swap,ADA,17.36,Completed
T957936,U139003,2025-06-08,Sell,ETH,581.28,Completed
T957937,U119092,2025-08-08,Sell,BTC,17.78,Completed
T957938,U112247,2025-11-29,Swap,SOL,561.63,Completed
T957939,U118786,2025-09-02,Buy,ADA,449.78,Completed
T957940,U113085,2026-02-14,Swap,BORG,107.05,Completed
T957941,U101716,2026-03-17,Buy,ETH,101.85,Completed
T957942,U111848,2026-08-29,Sell,BORG,14.46,Completed
T957943,U106228,2025-12-04,Sell,BORG,200.15,Completed
T957944,U149577,2026-01-12,Swap,XRP,94.1,Completed
T957945,U104672,2026-03-01,Buy,BORG,71.82,Completed
T957946,U105962,2025-05-18,Sell,BTC,54.26,Completed
T957947,U100362,2026-03-30,Sell,XRP,190.61,Completed
T957948,U113790,2026-05-14,Buy,SOL,546.12,Completed
T957949,U111502,2025-10-15,Swap,BTC,305.36,Completed
T957950,U131309,2026-08-16,Buy,DOT,52.57,Completed
T957951,U103092,2025-05-21,Sell,BTC,91.46,Completed
T957952,U136318,2025-05-01,Swap,DOT,79.44,Completed
T957953,U124932,2026-06-16,Buy,DOT,189.64,Completed
T957954,U141174,2026-03-29,Sell,BTC,289.73,Completed
T957955,U118733,2025-09-30,Buy,ETH,4034.63,Completed
T957956,U122337,2025-02-16,Sell,DOT,212.36,Completed
T957957,U112564,2026-07-24,Buy,BTC,298.03,Completed
T957958,U109421,2026-05-20,Sell,BTC,1521.31,Completed
T957959,U107460,2025-11-08,Sell,BTC,758.61,Completed
T957960,U106383,2026-05-19,Buy,SOL,866.63,Completed
T957961,U135925,2026-08-05,Swap,XRP,96.83,Completed
T957962,U106293,2026-02-04,Buy,XRP,111.37,Completed
T957963,U116834,2026-05-30,Sell,USDC,107.84,Completed
T957964,U118336,2025-05-17,Swap,BTC,283.66,Completed
T957965,U134062,2026-06-18,Swap,DOT,264.19,Completed
T957966,U145861,2025-06-26,Buy,XRP,2024.82,Completed
T957967,U109649,2025-09-22,Buy,ADA,799.06,Completed
T957968,U115520,2026-05-27,Sell,BTC,371.02,Completed
T957969,U102891,2025-06-21,Buy,XRP,387.44,Completed
T957970,U140454,2026-05-20,Sell,BORG,152.23,Completed
T957971,U103054,2026-07-01,Buy,ETH,74.09,Completed
T957972,U136483,2026-01-12,Buy,SOL,653.24,Completed
T957973,U110779,2025-07-26,Swap,ETH,116.76,Completed
T957974,U103088,2026-08-12,Swap,BTC,74.87,Completed
T957975,U137788,2026-08-29,Swap,USDC,110.36,Completed
T957976,U103549,2026-04-29,Sell,XRP,360.05,Completed
T957977,U144599,2026-03-25,Swap,BORG,308.08,Completed
T957978,U144539,2026-02-13,Sell,USDC,78.55,Completed
T957979,U144767,2026-04-13,Sell,BTC,221.38,Completed
T957980,U149377,2025-12-17,Swap,ETH,500.89,Completed
T957981,U140103,2026-08-10,Swap,BORG,174.25,Completed
T957982,U143264,2026-04-04,Buy,USDC,367.4,Completed
T957983,U149284,2025-08-26,Sell,BTC,135.3,Completed
T957984,U115072,2026-02-19,Buy,BORG,301.25,Completed
T957985,U114102,2025-05-11,Buy,ADA,235.74,Completed
T957986,U147192,2026-03-26,Sell,BORG,54.29,Completed
T957987,U119219,2026-04-25,Buy,SOL,465.03,Completed
T957988,U105858,2026-08-13,Sell,XRP,144.7,Completed
T957989,U110428,2026-02-18,Sell,BTC,141.97,Completed
T957990,U113330,2026-02-28,Buy,DOT,405.73,Completed
T957991,U131934,2026-08-13,Sell,SOL,459.72,Completed
T957992,U108753,2026-07-07,Buy,DOT,350.32,Completed
T957993,U147974,2026-01-02,Sell,BTC,58.24,Pending
T957994,U123519,2025-10-05,Sell,XRP,79.48,Completed
T957995,U107229,2025-06-30,Sell,USDC,62.86,Completed
T957996,U109665,2026-08-07,Swap,USDC,68.37,Completed
T957997,U128822,2025-06-19,Buy,SOL,169.53,Completed
T957998,U105274,2025-12-21,Buy,ETH,273.93,Completed
T957999,U138272,2026-07-11,Swap,XRP,1267.83,Completed
T958000,U138423,2026-07-16,Sell,ADA,137.08,Completed
T958001,U120003,2025-08-22,Buy,XRP,53.62,Completed
T958002,U100850,2026-04-16,Sell,BORG,732.41,Completed
T958003,U136946,2026-02-23,Swap,BTC,683.3,Completed
T958004,U133094,2026-06-08,Sell,USDC,353.24,Failed
T958005,U105069,2025-11-06,Swap,SOL,153.92,Completed
T958006,U149156,2026-03-25,Sell,BTC,232.96,Completed
T958007,U106494,2026-04-19,Sell,XRP,32.48,Completed
T958008,U111205,2026-08-13,Sell,BTC,94.89,Completed
T958009,U113156,2025-07-24,Buy,ETH,58.45,Completed
T958010,U130910,2025-12-24,Buy,BORG,23.06,Completed
T958011,U124768,2026-08-09,Buy,BTC,874.92,Completed
T958012,U122904,2026-04-20,Buy,ADA,329.09,Completed
T958013,U127990,2026-03-14,Swap,SOL,695.67,Completed
T958014,U132607,2026-04-29,Swap,DOT,20.29,Completed
T958015,U101297,2025-09-19,Sell,ADA,130.17,Completed
T958016,U143622,2025-07-24,Swap,ADA,284.33,Completed
T958017,U107778,2026-04-12,Swap,ADA,119.01,Completed
T958018,U125525,2025-09-28,Swap,XRP,13.47,Completed
T958019,U103995,2026-04-25,Sell,USDC,644.96,Completed
T958020,U126432,2026-05-06,Sell,BTC,49.93,Completed
T958021,U140842,2026-05-31,Buy,ADA,93.05,Completed
T958022,U149893,2025-12-23,Sell,BTC,432.51,Completed
T958023,U109159,2025-09-16,Sell,ETH,162.13,Completed
T958024,U115238,2025-07-22,Swap,BTC,313.11,Completed
T958025,U110847,2025-07-11,Swap,BORG,33.26,Completed
T958026,U122073,2026-01-11,Buy,ETH,928.4,Completed
T958027,U136561,2026-04-09,Sell,USDC,650.0,Completed
T958028,U138205,2026-03-15,Sell,ETH,70.31,Completed
T958029,U101414,2026-05-24,Buy,ADA,587.2,Completed
T958030,U100271,2025-03-12,Sell,ETH,2731.86,Completed
T958031,U109583,2025-07-26,Sell,USDC,638.42,Pending
T958032,U145681,2025-08-03,Buy,BTC,89.77,Completed
T958033,U118276,2026-02-24,Sell,DOT,356.4,Completed
T958034,U112103,2026-01-09,Sell,BORG,780.45,Completed
T958035,U133783,2026-03-29,Sell,ADA,469.68,Completed
T958036,U106520,2026-07-17,Buy,ADA,108.2,Completed
T958037,U118008,2025-09-25,Buy,ETH,481.05,Completed
T958038,U109047,2026-01-22,Swap,XRP,29.65,Completed
T958039,U143426,2026-06-10,Sell,USDC,142.51,Completed
T958040,U138839,2026-01-03,Buy,BORG,385.81,Completed
T958041,U143193,2026-08-05,Swap,BTC,24.11,Completed
T958042,U133376,2026-04-16,Sell,USDC,208.89,Completed
T958043,U140865,2026-02-25,Swap,SOL,44.59,Completed
T958044,U117262,2026-06-16,Buy,USDC,174.01,Completed
T958045,U128357,2025-10-19,Sell,DOT,558.73,Completed
T958046,U108551,2026-02-21,Buy,ETH,794.02,Completed
T958047,U142227,2025-10-17,Swap,ETH,813.8,Completed
T958048,U146035,2026-01-31,Swap,ADA,297.78,Completed
T958049,U108214,2026-01-04,Sell,ETH,338.74,Completed
T958050,U122511,2025-07-13,Swap,XRP,266.77,Completed
T958051,U129821,2026-05-30,Buy,ETH,554.05,Completed
T958052,U107598,2026-08-10,Swap,ETH,103.05,Completed
T958053,U140160,2025-12-24,Buy,ETH,203.11,Pending
T958054,U129936,2026-02-27,Sell,USDC,295.31,Completed
T958055,U131835,2026-04-01,Buy,USDC,135.04,Completed
T958056,U103090,2026-06-13,Buy,USDC,153.18,Completed
T958057,U141850,2025-04-26,Buy,XRP,974.55,Completed
T958058,U121005,2025-11-11,Sell,ETH,86.36,Completed
T958059,U130427,2026-03-12,Swap,SOL,1096.37,Completed
T958060,U108865,2026-04-27,Sell,XRP,116.8,Pending
T958061,U140855,2025-06-02,Sell,SOL,670.83,Completed
T958062,U126884,2026-03-05,Buy,XRP,84.55,Completed
T958063,U108445,2025-09-10,Buy,BTC,111.71,Completed
T958064,U130423,2025-12-13,Sell,USDC,34.66,Completed
T958065,U101936,2025-08-16,Buy,SOL,37.56,Completed
T958066,U113536,2026-08-27,Buy,DOT,84.26,Completed
T958067,U101997,2025-05-16,Sell,XRP,1586.29,Completed
T958068,U119067,2026-04-12,Buy,DOT,1698.09,Completed
T958069,U102173,2026-06-04,Buy,BTC,45.39,Completed
T958070,U102812,2025-09-15,Swap,BORG,30.9,Completed
T958071,U110891,2026-05-02,Buy,ETH,846.04,Completed
T958072,U100050,2025-10-27,Buy,SOL,78.75,Completed
T958073,U116850,2026-01-20,Sell,DOT,110.49,Completed
T958074,U124294,2026-03-16,Buy,BTC,679.56,Completed
T958075,U120542,2026-07-11,Swap,USDC,279.33,Completed
T958076,U106333,2026-08-17,Buy,ADA,210.14,Completed
T958077,U143013,2025-10-13,Buy,BTC,202.85,Completed
T958078,U126377,2025-12-07,Sell,XRP,131.57,Completed
T958079,U144274,2025-09-04,Swap,ETH,336.04,Completed
T958080,U108334,2026-06-11,Sell,ADA,259.92,Completed
T958081,U103250,2026-03-19,Sell,BORG,733.79,Completed
T958082,U114610,2026-06-20,Swap,ADA,352.67,Completed
T958083,U131730,2026-02-05,Buy,DOT,101.47,Completed
T958084,U107021,2026-07-16,Sell,XRP,76.56,Completed
T958085,U145757,2025-02-04,Swap,BORG,297.73,Completed
T958086,U114959,2025-05-07,Swap,SOL,260.12,Completed
T958087,U105747,2026-03-18,Swap,ADA,439.23,Completed
T958088,U121019,2026-06-08,Buy,XRP,202.58,Completed
T958089,U103985,2026-06-10,Sell,ADA,437.2,Completed
T958090,U122021,2026-03-03,Sell,BTC,328.03,Completed
T958091,U138881,2026-05-18,Swap,BORG,262.35,Completed
T958092,U131806,2026-02-11,Swap,BTC,1366.14,Completed
T958093,U111586,2025-12-25,Buy,DOT,247.96,Completed
T958094,U111291,2025-07-19,Buy,ETH,295.83,Completed
T958095,U100153,2026-05-30,Buy,BTC,140.78,Completed
T958096,U112895,2026-06-26,Swap,SOL,77.27,Completed
T958097,U101022,2025-12-27,Swap,DOT,108.31,Completed
T958098,U118734,2025-09-19,Swap,XRP,18.76,Completed
T958099,U119332,2025-08-25,Sell,SOL,155.72,Completed
T958100,U112136,2026-07-03,Sell,ETH,221.05,Completed
T958101,U120927,2025-04-13,Buy,BTC,796.74,Completed
T958102,U121290,2025-09-26,Sell,BTC,293.53,Completed
T958103,U119111,2025-11-04,Sell,ETH,608.95,Completed
T958104,U107135,2026-07-27,Buy,USDC,30.52,Completed
T958105,U128186,2026-06-10,Sell,ADA,347.34,Pending
T958106,U102174,2026-06-01,Sell,BTC,51.25,Completed
T958107,U105272,2025-09-22,Buy,USDC,107.01,Completed
T958108,U124758,2026-08-21,Sell,ETH,487.18,Completed
T958109,U142502,2026-01-10,Buy,BORG,118.55,Completed
T958110,U136211,2025-10-08,Sell,ADA,130.86,Completed
T958111,U125618,2026-02-06,Swap,SOL,171.96,Completed
T958112,U144295,2026-06-10,Buy,SOL,107.26,Completed
T958113,U135539,2026-05-23,Buy,ETH,221.49,Completed
T958114,U135150,2025-11-17,Buy,BORG,161.4,Completed
T958115,U110754,2026-06-11,Buy,DOT,70.96,Completed
T958116,U146086,2026-06-16,Buy,USDC,237.89,Completed
T958117,U129433,2026-08-02,Buy,BTC,812.9,Completed
T958118,U132913,2025-07-05,Swap,SOL,129.31,Completed
T958119,U134378,2026-03-22,Sell,BTC,145.03,Completed
T958120,U128481,2025-12-09,Sell,USDC,1113.61,Completed
T958121,U117704,2026-04-28,Swap,XRP,124.86,Completed
T958122,U108721,2025-11-10,Sell,USDC,817.34,Completed
T958123,U141610,2025-05-25,Buy,USDC,99.75,Completed
T958124,U106034,2025-09-23,Sell,BORG,29.09,Completed
T958125,U132286,2026-06-19,Buy,ADA,123.21,Completed
T958126,U148578,2026-07-18,Buy,SOL,555.01,Completed
T958127,U123506,2025-03-05,Buy,BTC,183.08,Completed
T958128,U139009,2025-07-30,Sell,XRP,136.76,Completed
T958129,U139971,2026-05-10,Sell,BORG,1281.21,Completed
T958130,U116545,2026-03-25,Swap,DOT,1165.22,Completed
T958131,U136789,2026-01-30,Sell,ETH,284.36,Completed
T958132,U133611,2026-06-04,Swap,XRP,465.48,Completed
T958133,U140477,2026-07-30,Sell,ETH,207.42,Completed
T958134,U145817,2025-02-21,Buy,USDC,782.73,Completed
T958135,U131036,2026-07-18,Buy,BTC,7.49,Failed
T958136,U126376,2026-08-05,Buy,XRP,688.16,Completed
T958137,U114491,2026-06-22,Sell,ETH,271.62,Completed
T958138,U121199,2025-10-11,Sell,SOL,369.9,Completed
T958139,U142503,2026-02-22,Buy,BTC,669.88,Failed
T958140,U100594,2025-07-01,Buy,XRP,418.63,Completed
T958141,U110994,2026-07-09,Buy,DOT,287.22,Completed
T958142,U117821,2025-11-04,Swap,BORG,431.08,Completed
T958143,U111898,2025-01-21,Swap,BTC,198.94,Completed
T958144,U104066,2025-10-12,Swap,ADA,572.39,Completed
T958145,U125562,2026-06-25,Buy,ETH,189.41,Completed
T958146,U145875,2025-10-20,Buy,ETH,49.76,Completed
T958147,U137507,2026-05-30,Buy,ETH,281.91,Completed
T958148,U148590,2026-08-04,Buy,ETH,1936.09,Completed
T958149,U142917,2026-08-10,Swap,BORG,400.6,Completed
T958150,U128130,2026-07-06,Buy,XRP,38.35,Completed
T958151,U124176,2026-04-27,Swap,ADA,20.59,Completed
T958152,U113532,2025-09-18,Buy,BORG,144.44,Completed
T958153,U104185,2026-01-14,Buy,USDC,177.84,Completed
T958154,U141241,2026-05-26,Sell,DOT,359.97,Completed
T958155,U111075,2026-02-28,Sell,DOT,200.52,Completed
T958156,U130760,2026-07-06,Buy,XRP,246.72,Completed
T958157,U110220,2025-07-24,Swap,SOL,763.64,Completed
T958158,U129523,2026-05-15,Buy,USDC,1464.87,Completed
T958159,U132200,2026-07-07,Buy,ETH,430.92,Completed
T958160,U116441,2026-06-27,Swap,DOT,2294.96,Completed
T958161,U137334,2025-07-15,Buy,BTC,97.72,Completed
T958162,U106310,2026-08-23,Buy,XRP,916.79,Completed
T958163,U138011,2026-03-17,Buy,BORG,15.82,Completed
T958164,U116671,2025-10-01,Buy,SOL,103.47,Completed
T958165,U103543,2026-02-14,Buy,ADA,3598.7,Completed
T958166,U148361,2026-06-09,Swap,BORG,588.6,Failed
T958167,U110950,2025-10-30,Sell,BORG,81.42,Completed
T958168,U106326,2026-01-06,Sell,DOT,159.56,Completed
T958169,U117856,2025-04-24,Sell,USDC,71.1,Completed
T958170,U112044,2025-11-23,Swap,BORG,643.67,Completed
T958171,U145721,2026-05-15,Swap,ETH,115.81,Completed
T958172,U124481,2026-08-09,Buy,USDC,61.71,Completed
T958173,U136920,2026-08-30,Swap,BTC,1599.62,Completed
T958174,U135884,2026-06-08,Swap,ADA,923.19,Completed
T958175,U112089,2026-06-26,Buy,SOL,1096.73,Completed
T958176,U149679,2026-01-08,Buy,ADA,51.06,Completed
T958177,U141046,2025-12-25,Buy,SOL,890.13,Pending
T958178,U144694,2026-08-02,Buy,BTC,285.76,Completed
T958179,U118980,2026-06-22,Buy,BTC,265.28,Completed
